day,S,I,A,H,C,R_t
1270.0,0.017774794782911028,42.41866247994559,0.5423876047134399,0.0,499.50672694614957,0.00048415726183552465
1271.0,0.023699726377214705,42.294895717075896,0.5423876047134399,0.0,499.60142735072543,0.0006455430157806995
1272.0,0.029624657971518382,42.171128954206196,0.5423876047134399,0.0,499.69612775530135,0.0008069287697258743
1273.0,0.035549589565822055,42.0473621913365,0.5423876047134399,0.0,499.7908281598772,0.0009683145236710493
1274.0,0.04147452116012573,41.9235954284668,0.5423876047134399,0.0,499.8855285644531,0.001129700277616224
1275.0,0.04877842643431255,41.86474827357701,0.5423876047134399,0.0,500.02952793666293,0.0013282176481244836
1276.0,0.05608233170849936,41.805901118687224,0.5423876047134399,0.0,500.1735273088728,0.0015267350186327431
1277.0,0.06338623698268618,41.747053963797434,0.5423876047134399,0.0,500.3175266810826,0.0017252523891410024
1278.0,0.07069014225687299,41.688206808907644,0.5423876047134399,0.0,500.4615260532924,0.001923769759649262
1279.0,0.07799404753105982,41.629359654017854,0.5423876047134399,0.0,500.6055254255022,0.0021222871301575215
1280.0,0.08529795280524663,41.57051249912807,0.5423876047134399,0.0,500.74952479771207,0.002320804500665781
1281.0,0.09260185807943344,41.51166534423828,0.5423876047134399,0.0,500.8935241699219,0.0025193218711740406
1282.0,0.07937302121094295,41.45168195452009,0.5423876047134399,0.0,500.9314618791853,0.002159418746720606
1283.0,0.06614418434245245,41.3916985648019,0.5423876047134399,0.0,500.96939958844865,0.0017995156222671718
1284.0,0.05291534747396197,41.33171517508371,0.5423876047134399,0.0,501.00733729771207,0.0014396124978137376
1285.0,0.03968651060547147,41.27173178536551,0.5423876047134399,0.0,501.04527500697543,0.001079709373360303
1286.0,0.026457673736980977,41.21174839564732,0.5423876047134399,0.0,501.08321271623885,0.0007198062489068686
1287.0,0.013228836868490496,41.15176500592913,0.5423876047134399,0.0,501.1211504255022,0.0003599031244534345
1288.0,0.0,41.09178161621094,0.5423876047134399,0.0,501.1590881347656,0.0
1289.0,0.0,40.97649383544922,0.5423876047134399,0.0,501.22974068777904,0.0
1290.0,0.0,40.8612060546875,0.5423876047134399,0.0,501.3003932407924,0.0
1291.0,0.0,40.74591827392578,0.5423876047134399,0.0,501.3710457938058,0.0
1292.0,0.0,40.63063049316406,0.5423876047134399,0.0,501.4416983468192,0.0
1293.0,0.0,40.515342712402344,0.5423876047134399,0.0,501.5123508998326,0.0
1294.0,0.0,40.400054931640625,0.5423876047134399,0.0,501.58300345284596,0.0
1295.0,0.0,40.284767150878906,0.5423876047134399,0.0,501.6536560058594,0.0
1296.0,0.0,40.176102774483816,0.5423876047134399,0.0,501.66817801339283,0.0
1297.0,0.0,40.067438398088726,0.5423876047134399,0.0,501.68270002092635,0.0
1298.0,0.0,39.958774021693635,0.5423876047134399,0.0,501.6972220284598,0.0
1299.0,0.0,39.85010964529855,0.5423876047134399,0.0,501.7117440359933,0.0
1300.0,0.0,39.74144526890346,0.5423876047134399,0.0,501.7262660435268,0.0
1301.0,0.0,39.63278089250837,0.5423876047134399,0.0,501.7407880510603,0.0
1302.0,0.0,39.52411651611328,0.5423876047134399,0.0,501.75531005859375,0.0
1303.0,0.0,39.461739676339285,0.5423876047134399,0.0,501.9631565638951,0.0
1304.0,0.0,39.39936283656529,0.5423876047134399,0.0,502.17100306919644,0.0
1305.0,0.0,39.33698599679129,0.5423876047134399,0.0,502.3788495744978,0.0
1306.0,0.0,39.2746091570173,0.5423876047134399,0.0,502.5866960797991,0.0
1307.0,0.0,39.212232317243306,0.5423876047134399,0.0,502.79454258510043,0.0
1308.0,0.0,39.14985547746931,0.5423876047134399,0.0,503.0023890904018,0.0
1309.0,0.0,39.08747863769531,0.5423876047134399,0.0,503.2102355957031,0.0
1310.0,0.0024428870528936386,38.983316149030415,0.5423876047134399,0.0,503.2809143066406,6.651219140971553e-05
1311.0,0.004885774105787277,38.87915366036551,0.5423876047134399,0.0,503.3515930175781,0.00013302438281943105
1312.0,0.007328661158680916,38.77499117170061,0.5423876047134399,0.0,503.4222717285156,0.0001995365742291466
1313.0,0.009771548211574554,38.670828683035715,0.5423876047134399,0.0,503.4929504394531,0.0002660487656388621
1314.0,0.012214435264468193,38.56666619437082,0.5423876047134399,0.0,503.5636291503906,0.0003325609570485776
1315.0,0.014657322317361832,38.46250370570591,0.5423876047134399,0.0,503.6343078613281,0.0003990731484582932
1316.0,0.01710020937025547,38.358341217041016,0.5423876047134399,0.0,503.7049865722656,0.0004655853398680087
1317.0,0.014657322317361832,38.284567151750835,0.5423876047134399,0.0,503.818350655692,0.0003990731484582932
1318.0,0.012214435264468193,38.21079308646066,0.5423876047134399,0.0,503.9317147391183,0.0003325609570485776
1319.0,0.009771548211574554,38.13701902117048,0.5423876047134399,0.0,504.04507882254467,0.0002660487656388621
1320.0,0.007328661158680916,38.0632449558803,0.5423876047134399,0.0,504.15844290597096,0.0001995365742291466
1321.0,0.004885774105787277,37.98947089059012,0.5423876047134399,0.0,504.2718069893973,0.00013302438281943108
1322.0,0.0024428870528936386,37.915696825299946,0.5423876047134399,0.0,504.38517107282365,6.651219140971551e-05
1323.0,0.0,37.841922760009766,0.5423876047134399,0.0,504.49853515625,0.0
1324.0,0.02261962422302791,37.75531823294504,0.5423876047134399,0.0,504.54579380580356,0.0006156995857845611
1325.0,0.04523924844605582,37.6687137058803,0.5423876047134399,0.0,504.59305245535717,0.0012313991715691222
1326.0,0.06785887266908373,37.58210917881557,0.5423876047134399,0.0,504.6403111049107,0.0018470987573536834
1327.0,0.09047849689211164,37.495504651750835,0.5423876047134399,0.0,504.6875697544643,0.0024627983431382444
1328.0,0.11309812111513955,37.408900124686106,0.5423876047134399,0.0,504.73482840401783,0.0030784979289228053
1329.0,0.13571774533816747,37.32229559762137,0.5423876047134399,0.0,504.78208705357144,0.0036941975147073668
1330.0,0.15833736956119537,37.23569107055664,0.5423876047134399,0.0,504.829345703125,0.004309897100491927
1331.0,0.1400346771946975,37.13669204711914,0.5423876047134399,0.0,504.9368198939732,0.0038117180380951568
1332.0,0.12173198482819966,37.03769302368164,0.5423876047134399,0.0,505.04429408482144,0.003313538975698386
1333.0,0.1034292924617018,36.93869400024414,0.5423876047134399,0.0,505.15176827566967,0.002815359913301615
1334.0,0.08512660009520394,36.83969497680664,0.5423876047134399,0.0,505.25924246651783,0.0023171808509048443
1335.0,0.06682390772870608,36.74069595336914,0.5423876047134399,0.0,505.36671665736606,0.0018190017885080737
1336.0,0.048521215362208214,36.64169692993164,0.5423876047134399,0.0,505.4741908482143,0.0013208227261113027
1337.0,0.030218522995710373,36.54269790649414,0.5423876047134399,0.0,505.5816650390625,0.0008226436637145318
1338.0,0.02590159113918032,36.50435747419085,0.5423876047134399,0.0,505.58985682896207,0.0007051231403267415
1339.0,0.021584659282650267,36.466017041887554,0.5423876047134399,0.0,505.5980486188616,0.0005876026169389513
1340.0,0.017267727426120212,36.42767660958426,0.5423876047134399,0.0,505.60624040876115,0.000470082093551161
1341.0,0.01295079556959016,36.389336177280974,0.5423876047134399,0.0,505.6144321986607,0.00035256157016337077
1342.0,0.00863386371306011,36.35099574497768,0.5423876047134399,0.0,505.6226239885603,0.00023504104677558055
1343.0,0.004316931856530055,36.31265531267439,0.5423876047134399,0.0,505.6308157784598,0.00011752052338779022
1344.0,0.0,36.274314880371094,0.5423876047134399,0.0,505.6390075683594,0.0
1345.0,0.0,36.22434943062918,0.5423876047134399,0.0,505.6415012904576,0.0
1346.0,0.0,36.17438398088728,0.5423876047134399,0.0,505.6439950125558,0.0
1347.0,0.0,36.124418531145366,0.5423876047134399,0.0,505.64648873465404,0.0
1348.0,0.0,36.07445308140346,0.5423876047134399,0.0,505.6489824567522,0.0
1349.0,0.0,36.02448763166155,0.5423876047134399,0.0,505.65147617885043,0.0
1350.0,0.0,35.974522181919646,0.5423876047134399,0.0,505.65396990094865,0.0
1351.0,0.0,35.924556732177734,0.5423876047134399,0.0,505.6564636230469,0.0
1352.0,0.00626487923519952,35.80575507027762,0.5423876047134399,0.0,505.8078133719308,0.00017064472468810685
1353.0,0.01252975847039904,35.68695340837751,0.5423876047134399,0.0,505.9591631208147,0.0003412894493762137
1354.0,0.018794637705598558,35.5681517464774,0.5423876047134399,0.0,506.11051286969865,0.0005119341740643206
1355.0,0.02505951694079808,35.44935008457729,0.5423876047134399,0.0,506.2618626185826,0.0006825788987524274
1356.0,0.031324396175997596,35.330548422677175,0.5423876047134399,0.0,506.41321236746654,0.0008532236234405342
1357.0,0.037589275411197116,35.21174676077707,0.5423876047134399,0.0,506.56456211635043,0.0010238683481286412
1358.0,0.04385415464639664,35.09294509887695,0.5423876047134399,0.0,506.7159118652344,0.001194513072816748
1359.0,0.05105534940958023,35.016536712646484,0.5423876047134399,0.0,506.79662649972096,0.0013906069853733421
1360.0,0.058256544172763824,34.940128326416016,0.5423876047134399,0.0,506.8773411342076,0.0015867008979299365
1361.0,0.06545773893594742,34.86371994018555,0.5423876047134399,0.0,506.9580557686942,0.0017827948104865306
1362.0,0.07265893369913101,34.78731155395508,0.5423876047134399,0.0,507.0387704031808,0.0019788887230431248
1363.0,0.0798601284623146,34.71090316772461,0.5423876047134399,0.0,507.1194850376674,0.0021749826355997193
1364.0,0.0870613232254982,34.63449478149414,0.5423876047134399,0.0,507.20019967215404,0.0023710765481563135
1365.0,0.0942625179886818,34.55808639526367,0.5423876047134399,0.0,507.2809143066406,0.0025671704607129076
1366.0,0.10312786272593907,34.454623631068635,0.5423876047134399,0.0,507.36352103097096,0.002808705730373722
