day,S,I,D,H,C,Q,E,R,R_t
37.0,3070.752225399018,245.30979490280149,31.341890530926843,52.732390199388774,4.403067422764642,0.0,511.77713789258695,87.68972226551602,6.391387368069215
38.0,2984.46910071373,268.2844543457031,29.520471777234757,58.29953472954887,4.825277079428945,0.0,553.3074061529976,97.95080477850779,6.211799816644606
39.0,2898.1859760284424,291.25911378860474,27.699053023542678,63.866679259708945,5.247486736093248,0.0,594.8376744134086,108.21188729149954,6.032212265219997
40.0,2811.9028513431545,314.23377323150635,25.8776342698506,69.43382378986904,5.669696392757552,0.0,636.3679426738194,118.4729698044913,5.852624713795389
41.0,2725.619726657868,337.20843267440796,24.05621551615851,75.00096832002913,6.091906049421856,0.0,677.8982109342303,128.7340523174831,5.673037162370779
42.0,2639.33660197258,360.18309211730957,22.23479676246643,80.56811285018921,6.514115706086159,0.0,719.4284791946411,138.99513483047485,5.49344961094617
43.0,2535.2550552317075,389.2333758217948,23.783098323004584,92.00558825901577,7.303018586976187,0.0,762.568080357143,154.3770856176104,5.276816866178793
44.0,2431.1735084908346,418.28365952627996,25.331399883542744,103.44306366784232,8.091921467866216,0.0,805.7076815196446,169.75903640474593,5.060184121411416
45.0,2327.091961749962,447.3339432307652,26.879701444080894,114.88053907666888,8.880824348756246,0.0,848.8472826821464,185.14098719188146,4.843551376644038
46.0,2223.01041500909,476.3842269352504,28.428003004619057,126.31801448549542,9.669727229646274,0.0,891.986883844648,200.52293797901697,4.626918631876661
47.0,2118.9288682682172,505.43451063973566,29.976304565157207,137.75548989432198,10.458630110536301,0.0,935.1264850071499,215.90488876615254,4.410285887109284
48.0,2014.8473215273448,534.4847943442209,31.52460612569536,149.19296530314855,11.247532991426331,0.0,978.2660861696515,231.28683955328808,4.193653142341907
49.0,1910.7657747864723,563.535078048706,33.07290768623352,160.6304407119751,12.03643587231636,0.0,1021.4056873321533,246.66879034042358,3.9770203975745293
50.0,1805.835922207151,597.4399961744035,40.67530274391174,175.55583402088712,13.545963887657438,0.0,1049.5658313206263,276.32826396397184,3.758622010116974
51.0,1700.90606962783,631.3449143001012,48.277697801589966,190.48122732979908,15.055491902998515,0.0,1077.7259753090993,305.98773758752003,3.5402236226594184
52.0,1595.9762170485087,665.2498324257986,55.880092859268196,205.4066206387111,16.565019918339594,0.0,1105.8861192975726,335.6472112110683,3.321825235201863
53.0,1491.0463644691874,699.1547505514964,63.48248791694641,220.33201394762312,18.07454793368067,0.0,1134.0462632860456,365.30668483461653,3.1034268477443074
54.0,1386.1165118898662,733.0596686771937,71.08488297462463,235.25740725653515,19.58407594902175,0.0,1162.2064072745186,394.9661584581648,2.885028460286752
55.0,1281.1866593105453,766.9645868028913,78.68727803230286,250.18280056544714,21.093603964362824,0.0,1190.3665512629918,424.6256320817129,2.6666300728291965
56.0,1176.256806731224,800.8695049285889,86.28967308998108,265.10819387435913,22.603131979703903,0.0,1218.5266952514648,454.28510570526123,2.448231685371641
57.0,1097.6543679237366,824.256354195731,99.07142554010665,282.2940241949899,24.154559339795796,0.0,1210.0464424746376,483.5608362470354,2.284630522653821
58.0,1019.0519291162491,847.6432034628732,111.8531779902322,299.4798545156206,25.705986699887685,0.0,1201.5661896978106,512.8365667888097,2.1210293599360015
59.0,940.4494903087616,871.0300527300154,124.63493044035775,316.6656848362514,27.257414059979578,0.0,1193.0859369209834,542.1122973305838,1.9574281972181815
60.0,861.8470515012741,894.4169019971575,137.41668289048332,333.8515151568821,28.808841420071463,0.0,1184.6056841441564,571.3880278723581,1.793827034500362
61.0,783.2446126937866,917.8037512642996,150.19843534060885,351.03734547751293,30.360268780163356,0.0,1176.1254313673292,600.6637584141322,1.630225871782542
62.0,704.6421738862991,941.1906005314419,162.98018779073442,368.22317579814364,31.911696140255245,0.0,1167.6451785905022,629.9394889559064,1.4666247090647222
63.0,626.0397350788116,964.577449798584,175.76194024085999,385.4090061187744,33.46312350034714,0.0,1159.164925813675,659.2152194976807,1.3030235463469024
64.0,578.3322321346827,972.365992137364,187.14717354093278,405.65390689032415,35.143310129642494,0.0,1128.041929449354,695.7102680206299,1.2037263353387355
65.0,530.624729190554,980.1545344761439,198.53240684100558,425.89880766187395,36.82349675893783,0.0,1096.918933085033,732.205316543579,1.1044291243305686
66.0,482.9172262464251,987.943076814924,209.9176401410784,446.1437084334237,38.503683388233185,0.0,1065.7959367207118,768.7003650665283,1.0051319133224017
67.0,435.2097233022962,995.731619153704,221.3028734411512,466.3886092049734,40.183870017528534,0.0,1034.6729403563909,805.1954135894777,0.9058347023142348
68.0,387.5022203581674,1003.520161492484,232.68810674122403,486.63350997652327,41.86405664682388,0.0,1003.5499439920698,841.6904621124269,0.8065374913060679
69.0,339.7947174140385,1011.308703831264,244.07334004129683,506.87841074807307,43.544243276119225,0.0,972.4269476277489,878.185510635376,0.7072402802979011
70.0,292.08721446990967,1019.097246170044,255.45857334136963,527.1233115196228,45.22442990541458,0.0,941.3039512634277,914.6805591583252,0.6079430692897342
71.0,276.5710345676967,1007.4045930589948,269.1329491479056,542.9900798116412,47.0492833171572,0.0,904.2301635742189,951.9718536649431,0.5756480780470526
72.0,261.0548546654838,995.7119399479458,282.8073249544417,558.8568481036596,48.87413672889983,0.0,867.1563758850098,989.263148171561,0.543353086804371
73.0,245.5386747632708,984.0192868368966,296.4817007609776,574.7236163956779,50.698990140642444,0.0,830.0825881958008,1026.554442678179,0.5110580955616895
74.0,230.02249486105785,972.3266337258475,310.1560765675136,590.5903846876961,52.52384355238506,0.0,793.0088005065918,1063.8457371847971,0.47876310431900787
75.0,214.50631495884488,960.6339806147984,323.83045237404957,606.4571529797145,54.34869696412767,0.0,755.9350128173827,1101.1370316914151,0.4464681130763263
76.0,198.99013505663189,948.9413275037493,337.5048281805856,622.3239212717328,56.1735503758703,0.0,718.8612251281737,1138.4283261980327,0.41417312183364474
77.0,183.47395515441895,937.2486743927002,351.1792039871216,638.1906895637512,57.998403787612915,0.0,681.7874374389648,1175.7196207046509,0.38187813059096315
78.0,166.4191062109811,917.5556613377162,362.5656155177525,652.6058829852512,59.487325200012755,0.0,651.3631787811006,1208.9542538779122,0.34638059184465825
79.0,149.36425726754328,897.8626482827324,373.9520270483834,667.0210764067514,60.97624661241259,0.0,620.9389201232365,1242.1888870511739,0.31088305309835335
80.0,132.3094083241054,878.1696352277482,385.33843857901434,681.4362698282514,62.46516802481243,0.0,590.5146614653723,1275.423520224435,0.2753855143520485
81.0,115.25455938066756,858.4766221727643,396.72485010964533,695.8514632497515,63.95408943721226,0.0,560.0904028075082,1308.6581533976962,0.23988797560574357
82.0,98.19971043722971,838.7836091177803,408.11126164027627,710.2666566712516,65.4430108496121,0.0,529.6661441496441,1341.8927865709575,0.20439043685943867
83.0,81.14486149379184,819.0905960627965,419.49767317090715,724.6818500927517,66.93193226201194,0.0,499.2418854917799,1375.127419744219,0.1688928981131338
84.0,64.090012550354,799.3975830078125,430.8840847015381,739.0970435142517,68.42085367441177,0.0,468.8176268339157,1408.3620529174805,0.13339535936682886
85.0,62.00998296056475,777.464794567653,445.97009399959023,745.9126954078675,69.83686192546573,0.0,446.6717620236533,1436.1463138035367,0.12906603747123077
86.0,59.92995337077549,755.5320061274938,461.05610329764227,752.728347301483,71.25287017651966,0.0,424.5258972133909,1463.9305746895925,0.12473671557563269
87.0,57.84992378098624,733.5992176873343,476.14211259569436,759.5439991950989,72.6688784275736,0.0,402.3800324031285,1491.7148355756487,0.1204073936800346
88.0,55.76989419119699,711.666429247175,491.2281218937465,766.3596510887146,74.08488667862757,0.0,380.2341675928661,1519.4990964617048,0.1160780717844365
89.0,53.68986460140774,689.7336408070155,506.3141311917986,773.1753029823304,75.50089492968151,0.0,358.08830278260365,1547.283357347761,0.11174874988883843
90.0,51.60983501161848,667.8008523668562,521.4001404898507,779.9909548759459,76.91690318073545,0.0,335.9424379723412,1575.0676182338168,0.10741942799324034
91.0,49.529805421829224,645.8680639266968,536.4861497879028,786.8066067695618,78.3329114317894,0.0,313.79657316207886,1602.851879119873,0.10309010609764224
92.0,43.64690445150647,624.1432549612863,547.316437108176,790.4556215831213,79.44799334662302,0.0,298.32201225417,1626.5276960645401,0.09084558221899137
93.0,37.764003481183735,602.4184459958758,558.1467244284494,794.1046363966805,80.56307526145662,0.0,282.8474513462612,1650.2035130092077,0.07860105834034052
94.0,31.881102510860984,580.6936370304653,568.9770117487226,797.75365121024,81.67815717629023,0.0,267.3728904383523,1673.8793299538747,0.06635653446168965
95.0,25.99820154053824,558.9688280650547,579.8072990689959,801.4026660237993,82.79323909112387,0.0,251.89832953044345,1697.5551468985423,0.05411201058303879
96.0,20.1153005702155,537.2440190996442,590.6375863892691,805.0516808373588,83.90832100595749,0.0,236.42376862253462,1721.2309638432093,0.04186748670438793
97.0,14.23239959989275,515.5192101342337,601.4678737095425,808.700695650918,85.02340292079107,0.0,220.94920771462574,1744.9067807878766,0.029622962825737065
98.0,8.349498629570007,493.79440116882324,612.2981610298157,812.3497104644775,86.1384848356247,0.0,205.47464680671692,1768.582597732544,0.017378438947086204
99.0,12.480785489082336,474.10932016372675,628.0560669217792,810.7518289429801,86.6517209495817,0.0,195.19281835215432,1782.2888434273855,0.025977196746350826
100.0,16.612072348594666,454.4242391586304,643.8139728137425,809.1539474214826,87.16495706353868,0.0,184.91098989759172,1795.9950891222275,0.03457595454561545
101.0,20.74335920810699,434.739158153534,659.5718787057059,807.5560658999851,87.67819317749569,0.0,174.62916144302912,1809.701334817069,0.04317471234488007
102.0,24.874646067619324,415.05407714843744,675.3297845976693,805.9581843784878,88.19142929145268,0.0,164.34733298846655,1823.4075805119105,0.05177347014414469
103.0,29.005932927131656,395.36899614334106,691.0876904896328,804.3603028569903,88.70466540540968,0.0,154.06550453390395,1837.113826206752,0.060372227943409316
104.0,33.137219786643975,375.6839151382447,706.8455963815961,802.7624213354928,89.21790151936666,0.0,143.78367607934138,1850.820071901594,0.06897098574267393
105.0,37.26850664615631,355.9988341331482,722.6035022735596,801.1645398139954,89.73113763332367,0.0,133.50184762477875,1864.5263175964355,0.07756974354193856
106.0,36.78017435755049,342.07405686378485,731.0542647497995,797.7539343833923,90.47424697875975,0.0,126.33241243021828,1878.5037225995743,0.07655334085239625
107.0,36.29184206894466,328.1492795944214,739.5050272260394,794.3433289527893,91.21735632419588,0.0,119.16297723565783,1892.4811276027137,0.07553693816285394
108.0,35.803509780338835,314.224502325058,747.9557897022793,790.9327235221863,91.96046566963196,0.0,111.99354204109737,1906.4585326058525,0.07452053547331162
109.0,35.315177491733,300.2997250556946,756.4065521785191,787.5221180915833,92.70357501506805,0.0,104.8241068465369,1920.4359376089913,0.0735041327837693
110.0,34.82684520312718,286.3749477863312,764.857314654759,784.1115126609802,93.44668436050414,0.0,97.65467165197646,1934.41334261213,0.07248773009422699
111.0,34.33851291452135,272.4501705169678,773.3080771309989,780.7009072303772,94.18979370594026,0.0,90.485236457416,1948.3907476152694,0.07147132740468468
112.0,33.85018062591553,258.52539324760437,781.7588396072388,777.2903017997742,94.93290305137634,0.0,83.31580126285553,1962.3681526184082,0.07045492471514236
113.0,30.652545945984976,248.9534578323364,796.7533281871251,772.1036479813713,95.35528363500323,0.0,79.58817159278053,1978.0779350825717,0.06379944735947432
114.0,27.454911266054427,239.3815224170685,811.7478167670114,766.9169941629682,95.77766421863011,0.0,75.86054192270551,1993.7877175467354,0.05714397000380629
115.0,24.257276586123872,229.80958700180054,826.7423053468978,761.7303403445653,96.200044802257,0.0,72.1329122526305,2009.497500010899,0.05048849264813825
116.0,21.059641906193328,220.2376515865326,841.7367939267839,756.5436865261622,96.62242538588387,0.0,68.4052825825555,2025.2072824750628,0.04383301529247022
117.0,17.862007226262772,210.66571617126465,856.7312825066703,751.3570327077593,97.04480596951076,0.0,64.67765291248048,2040.9170649392265,0.037177537936802174
118.0,14.664372546332222,201.09378075599673,871.7257710865566,746.1703788893562,97.46718655313764,0.0,60.95002324240548,2056.6268474033905,0.030522060581134138
119.0,11.466737866401672,191.52184534072876,886.7202596664429,740.9837250709534,97.88956713676453,0.0,57.222393572330475,2072.3366298675537,0.0238665832254661
120.0,11.52206286136061,182.09209081104822,894.0288881574357,733.7180843353271,97.92129147052765,0.0,53.07261430365699,2075.082203183855,0.02398173529504527
121.0,11.577387856319545,172.66233628136774,901.3375166484288,726.4524435997009,97.95301580429077,0.0,48.9228350349835,2077.827776500157,0.02409688736462444
122.0,11.632712851278484,163.2325817516872,908.6461451394217,719.1868028640747,97.9847401380539,0.0,44.773055766310016,2080.5733498164586,0.02421203943420361
123.0,11.688037846237423,153.80282722200664,915.9547736304147,711.9211621284485,98.01646447181702,0.0,40.62327649763652,2083.31892313276,0.02432719150378278
124.0,11.74336284119636,144.3730726923261,923.2634021214076,704.6555213928223,98.04818880558014,0.0,36.473497228963026,2086.0644964490616,0.02444234357336195
125.0,11.798687836155295,134.94331816264562,930.5720306124007,697.389880657196,98.07991313934326,0.0,32.32371796028954,2088.8100697653636,0.02455749564294112
126.0,11.854012831114233,125.51356363296509,937.8806591033936,690.1242399215698,98.11163747310638,0.0,28.17393869161606,2091.555643081665,0.024672647712520288
127.0,15.532500559996281,120.03799864224025,949.7721099853516,681.5549447877065,98.39041541303907,0.0,28.160363695451192,2099.9536410740443,0.03232896065418765
128.0,19.210988288878333,114.56243365151542,961.6635608673097,672.9856496538434,98.66919335297176,0.0,28.14678869928633,2108.351639066424,0.03998527359585501
129.0,22.88947601776038,109.08686866079057,973.5550117492676,664.4163545199801,98.94797129290444,0.0,28.13321370312146,2116.749637058803,0.047641586537522373
130.0,26.567963746642427,103.61130367006574,985.4464626312256,655.8470593861173,99.22674923283714,0.0,28.11963870695659,2125.1476350511825,0.055297899479189734
131.0,30.24645147552448,98.1357386793409,997.3379135131835,647.277764252254,99.50552717276982,0.0,28.10606371079172,2133.5456330435613,0.0629542124208571
132.0,33.92493920440653,92.66017368861607,1009.2293643951415,638.7084691183909,99.78430511270251,0.0,28.092488714626857,2141.943631035941,0.07061052536252446
133.0,37.603426933288574,87.18460869789124,1021.1208152770996,630.1391739845276,100.06308305263519,0.0,28.07891371846199,2150.3416290283203,0.07826683830419182
134.0,32.44641499859946,83.10540700810297,1029.1565337862287,624.5169813292366,100.26659560203554,0.0,26.89266791726862,2154.795049939837,0.0675331618246209
135.0,27.28940306391035,79.02620531831468,1037.1922522953578,618.8947886739459,100.47010815143585,0.0,25.70642211607524,2159.2484708513534,0.05679948534504996
136.0,22.132391129221237,74.9470036285264,1045.227970804487,613.2725960186549,100.6736207008362,0.0,24.520176314881873,2163.7018917628698,0.046065808865479035
137.0,16.97537919453212,70.86780193873815,1053.263689313616,607.6504033633641,100.8771332502365,0.0,23.333930513688497,2168.155312674386,0.035332132385908106
138.0,11.818367259843006,66.78860024894988,1061.2994078227453,602.0282107080732,101.08064579963684,0.0,22.147684712495128,2172.6087335859024,0.024598455906337177
139.0,6.661355325153894,62.7093985591616,1069.3351263318743,596.4060180527824,101.28415834903716,0.0,20.961438911301745,2177.0621544974188,0.013864779426766255
140.0,1.5043433904647827,58.63019686937332,1077.3708448410034,590.7838253974915,101.4876708984375,0.0,19.775193110108376,2181.5155754089355,0.003131102947195317
141.0,3.0496056761060446,56.16946875197547,1082.2212335041593,582.4286129134042,101.37952523572105,0.0,17.718641909105433,2186.2542762756348,0.006347373465901461
142.0,4.5948679617473065,53.708740634577616,1087.071622167315,574.0734004293168,101.2713795730046,0.0,15.6620907081025,2190.9929771423344,0.009563643984607607
143.0,6.1401302473885675,51.24801251717976,1091.9220108304705,565.7181879452296,101.16323391028814,0.0,13.605539507099559,2195.731678009033,0.012779914503313752
144.0,7.6853925330298285,48.78728439978191,1096.772399493626,557.3629754611425,101.05508824757166,0.0,11.548988306096621,2200.4703788757324,0.015996185022019896
145.0,9.230654818671091,46.326556282384054,1101.6227881567818,549.0077629770552,100.94694258485521,0.0,9.492437105093682,2205.209079742431,0.019212455540726044
146.0,10.775917104312352,43.8658281649862,1106.4731768199374,540.6525504929679,100.83879692213876,0.0,7.435885904090744,2209.947780609131,0.022428726059432184
147.0,12.321179389953613,41.40510004758835,1111.3235654830933,532.2973380088806,100.7306512594223,0.0,5.379334703087807,2214.68648147583,0.02564499657813833
148.0,12.33343632732119,39.89932345492499,1122.3413508278982,524.8968048095703,100.75516772270201,0.0,5.458447214215993,2210.9407931736537,0.02567050786296703
149.0,12.345693264688764,38.39354686226164,1133.3591361727035,517.49627161026,100.77968418598176,0.0,5.537559725344181,2207.1951048714777,0.025696019147795728
150.0,12.35795020205634,36.887770269598285,1144.3769215175084,510.0957384109497,100.80420064926147,0.0,5.616672236472368,2203.449416569301,0.02572153043262443
151.0,12.370207139423917,35.38199367693492,1155.3947068623133,502.6952052116394,100.8287171125412,0.0,5.695784747600555,2199.703728267125,0.025747041717453126
152.0,12.382464076791491,33.876217084271566,1166.4124922071182,495.2946720123291,100.85323357582091,0.0,5.774897258728743,2195.958039964948,0.025772553002281828
153.0,12.394721014159067,32.370440491608214,1177.4302775519236,487.89413881301874,100.87775003910066,0.0,5.854009769856931,2192.212351662772,0.025798064287110525
154.0,12.406977951526642,30.864663898944855,1188.4480628967285,480.4936056137085,100.90226650238037,0.0,5.933122280985117,2188.4666633605957,0.025823575571939227
155.0,15.401589274406433,29.251503559095518,1188.2294263839722,473.27960518428256,100.82381197384426,0.0,6.423255330483829,2197.3514641353063,0.032056485157747686
156.0,18.396200597286224,27.638343219246185,1188.0107898712158,466.0656047548567,100.74535744530814,0.0,6.913388379982539,2206.2362649100164,0.03828939474355615
157.0,21.390811920166016,26.025182879396848,1187.7921533584595,458.85160432543074,100.66690291677203,0.0,7.40352142948125,2215.1210656847275,0.04452230432936461
158.0,24.385423243045807,24.41202253954751,1187.5735168457031,451.6376038960048,100.5884483882359,0.0,7.893654478979963,2224.0058664594376,0.05075521391517307
159.0,27.380034565925598,22.798862199698174,1187.3548803329468,444.42360346657887,100.50999385969979,0.0,8.383787528478672,2232.8906672341486,0.05698812350098153
160.0,30.374645888805393,21.18570185984884,1187.1362438201904,437.20960303715293,100.43153933116368,0.0,8.873920577977383,2241.7754680088583,0.06322103308679
161.0,33.36925721168518,19.572541519999504,1186.917607307434,429.99560260772705,100.35308480262756,0.0,9.364053627476096,2250.6602687835693,0.06945394267259845
162.0,28.643594286271505,19.58812981418201,1196.1989619391304,423.9904802526747,100.33389587061745,0.0,8.113879826984235,2254.423777444022,0.05961806530111257
163.0,23.91793136085783,19.603718108364518,1205.480316570827,417.9853578976222,100.31470693860736,0.0,6.863706026492375,2258.187286104475,0.04978218792962669
164.0,19.192268435444152,19.61930640254702,1214.7616712025235,411.9802355425698,100.29551800659725,0.0,5.6135322260005145,2261.950794764927,0.03994631055814081
165.0,14.466605510030474,19.63489469672952,1224.0430258342196,405.9751131875175,100.27632907458714,0.0,4.363358425508652,2265.7143034253804,0.030110433186654927
166.0,9.740942584616798,19.650482990912025,1233.3243804659162,399.9699908324651,100.25714014257703,0.0,3.1131846250167916,2269.4778120858327,0.020274555815169043
167.0,5.01527965920312,19.66607128509453,1242.6057350976128,393.9648684774126,100.23795121056693,0.0,1.8630108245249315,2273.2413207462855,0.010438678443683166
168.0,0.28961673378944397,19.68165957927704,1251.887089729309,387.95974612236023,100.21876227855682,0.0,0.6128370240330696,2277.0048294067383,0.0006028010721972789
169.0,0.29306046877588543,19.126712239214353,1253.6873851503647,381.14674047061374,100.36914336681365,0.0,0.8425329849123955,2276.496977669852,0.0006099687766146261
170.0,0.2965042037623269,18.571764899151663,1255.4876805714198,374.3337348188673,100.51952445507051,0.0,1.0722289457917213,2275.989125932966,0.0006171364810319735
171.0,0.2999479387487684,18.016817559088977,1257.2879759924754,367.5207291671208,100.66990554332733,0.0,1.3019249066710472,2275.48127419608,0.0006243041854493207
172.0,0.30339167373520987,17.46187021902629,1259.0882714135305,360.7077235153743,100.82028663158417,0.0,1.531620867550373,2274.9734224591934,0.0006314718898666681
173.0,0.3068354087216513,16.90692287896361,1260.888566834586,353.8947178636278,100.97066771984099,0.0,1.761316828429699,2274.4655707223073,0.0006386395942840153
174.0,0.31027914370809284,16.35197553890092,1262.6888622556412,347.0817122118814,101.12104880809785,0.0,1.9910127893090246,2273.9577189854213,0.0006458072987013627
175.0,0.3137228786945343,15.797028198838234,1264.4891576766968,340.2687065601349,101.27142989635468,0.0,2.2207087501883507,2273.449867248535,0.0006529750031187099
176.0,0.3083959562437875,14.557616408382144,1268.5993580136978,334.85306426457,101.19427849565233,0.0,2.1050459636109218,2271.545686449323,0.00064188767911364
177.0,0.3030690337930407,13.318204617926053,1272.7095583506994,329.437421969005,101.11712709495,0.0,1.9893831770334924,2269.641505650112,0.0006308003551085702
178.0,0.2977421113422939,12.07879282746996,1276.8197586877004,324.0217796734401,101.03997569424766,0.0,1.8737203904560633,2267.7373248508998,0.0006197130311035003
179.0,0.29241518889154705,10.839381037013872,1280.929959024702,318.6061373778752,100.96282429354531,0.0,1.7580576038786344,2265.833144051688,0.0006086257070984306
180.0,0.28708826644080027,9.599969246557782,1285.040159361703,313.1904950823103,100.88567289284296,0.0,1.6423948173012053,2263.928963252476,0.0005975383830933607
181.0,0.2817613439900535,8.36055745610169,1289.1503596987045,307.7748527867454,100.80852149214064,0.0,1.5267320307237762,2262.024782453265,0.0005864510590882909
182.0,0.27643442153930664,7.121145665645599,1293.2605600357056,302.3592104911804,100.7313700914383,0.0,1.411069244146347,2260.1206016540527,0.000575363735083221
183.0,0.24249228835105896,6.2612616675240655,1298.957194192069,298.16184810229714,100.49650682721818,0.0,1.5122493335178921,2261.3700103759766,0.0005047174225902398
184.0,0.20855015516281128,5.401377669402531,1304.6538283484324,293.96448571341375,100.2616435629981,0.0,1.6134294228894372,2262.6194190979004,0.00043407111009725863
185.0,0.1746080219745636,4.541493671280997,1310.3504625047958,289.7671233245305,100.026780298778,0.0,1.714609512260982,2263.868827819824,0.0003634247976042775
186.0,0.14066588878631592,3.681609673159463,1316.0470966611588,285.56976093564714,99.79191703455788,0.0,1.815789601632527,2265.118236541748,0.0002927784851112963
187.0,0.10672375559806824,2.821725675037929,1321.7437308175222,281.37239854676386,99.55705377033777,0.0,1.916969691004072,2266.367645263672,0.0002221321726183151
