day,S,I,R,H,W,P,A,Q,R_t
306.0,1342.9669189453125,0.0007839346154859023,2.0144992215292796,2.5751139836367134e-07,4.996575756065015e-05,0.0,0.0,0.00031717522402427027,5.056388692199326
307.0,1342.9681396484375,0.0007243841287813016,2.011972563607352,2.508489111668106e-07,5.9958909072780185e-05,0.0,0.0,0.00031225816513012566,5.056398440277644
308.0,1342.9693603515625,0.0006648336420767009,2.009445905685425,2.4418642396994983e-07,6.995206058491021e-05,0.0,0.0,0.000307341106235981,5.056408188355961
309.0,1342.9716622488838,0.0007113135320001415,2.0081049374171664,2.3420359290022524e-07,5.9958909072780185e-05,0.0,0.0,0.00030279779457487166,5.056413084990619
310.0,1342.9739641462054,0.000757793421923582,2.0067639691489085,2.2422076183050065e-07,4.996575756065016e-05,0.0,0.0,0.00029825448291376233,5.056417981625278
311.0,1342.9762660435267,0.0008042733118470226,2.00542300088065,2.1423793076077604e-07,3.997260604852012e-05,0.0,0.0,0.000293711171252653,5.056422878259935
312.0,1342.9785679408483,0.0008507532017704632,2.004082032612392,2.0425509969105147e-07,2.9979454536390093e-05,0.0,0.0,0.0002891678595915437,5.056427774894594
313.0,1342.9808698381696,0.0008972330916939037,2.0027410643441335,1.9427226862132686e-07,1.9986303024260064e-05,0.0,0.0,0.00028462454793043435,5.056432671529252
314.0,1342.9831717354912,0.0009437129816173442,2.0014000960758755,1.8428943755160227e-07,9.993151512130029e-06,0.0,0.0,0.000280081236269325,5.05643756816391
315.0,1342.9854736328125,0.0009901928715407848,2.000059127807617,1.7430660648187768e-07,0.0,0.0,0.0,0.0002755379246082157,5.056442464798568
316.0,1342.9874441964287,0.0008487367470349584,1.997909324509757,1.7096421954322848e-07,0.0,0.0,0.00018286581949463913,0.0002677351814262303,5.056450431641496
317.0,1342.9894147600446,0.000707280622529132,1.9957595212118966,1.6762183260457926e-07,0.0,0.0,0.00036573163898927826,0.00025993243824424487,5.056458398484424
318.0,1342.9913853236608,0.0005658244980233057,1.9936097179140364,1.6427944566593006e-07,0.0,0.0,0.0005485974584839173,0.0002521296950622595,5.056466365327352
319.0,1342.9933558872767,0.00042436837351747926,1.991459914616176,1.6093705872728086e-07,0.0,0.0,0.0007314632779785565,0.0002443269518802741,5.05647433217028
320.0,1342.995326450893,0.00028291224901165284,1.9893101113183158,1.5759467178863167e-07,0.0,0.0,0.0009143290974731957,0.00023652420869828869,5.056482299013208
321.0,1342.9972970145088,0.00014145612450582653,1.9871603080204554,1.5425228484998244e-07,0.0,0.0,0.0010971949169678347,0.00022872146551630327,5.056490265856136
322.0,1342.999267578125,0.0,1.9850105047225952,1.5090989791133325e-07,0.0,0.0,0.0012800607364624739,0.00022091872233431786,5.056498232699064
323.0,1343.001674107143,0.0,1.9825788566044398,1.5405289843783976e-07,0.0,0.0,0.0010971949169678347,0.000220827608635383,5.056508075735175
324.0,1343.0040806361608,0.0,1.9801472084862846,1.5719589896434627e-07,0.0,0.0,0.0009143290974731956,0.00022073649493644813,5.056517918771286
325.0,1343.0064871651787,0.0,1.9777155603681291,1.6033889949085278e-07,0.0,0.0,0.0007314632779785565,0.00022064538123751326,5.056527761807397
326.0,1343.0088936941963,0.0,1.975283912249974,1.634819000173593e-07,0.0,0.0,0.0005485974584839173,0.00022055426753857837,5.056537604843508
327.0,1343.0113002232142,0.0,1.9728522641318185,1.666249005438658e-07,0.0,0.0,0.00036573163898927816,0.0002204631538396435,5.056547447879619
328.0,1343.013706752232,0.0,1.9704206160136633,1.6976790107037232e-07,0.0,0.0,0.00018286581949463919,0.00022037204014070864,5.05655729091573
329.0,1343.01611328125,0.0,1.9679889678955078,1.7291090159687883e-07,0.0,0.0,0.0,0.00022028092644177377,5.056567133951841
330.0,1343.0187116350446,0.0,1.9663561071668352,1.696219698033019e-07,0.0,0.0,0.00011654859242428626,0.00021466214093379676,5.056572870059084
331.0,1343.0213099888392,0.0,1.9647232464381628,1.66333038009725e-07,0.0,0.0,0.00023309718484857252,0.00020904335542581975,5.056578606166329
332.0,1343.0239083426338,0.0,1.9630903857094901,1.6304410621614807e-07,0.0,0.0,0.0003496457772728588,0.00020342456991784275,5.056584342273572
333.0,1343.0265066964287,0.0,1.9614575249808175,1.5975517442257114e-07,0.0,0.0,0.00046619436969714504,0.00019780578440986574,5.056590078380816
334.0,1343.0291050502233,0.0,1.9598246642521449,1.5646624262899422e-07,0.0,0.0,0.0005827429621214313,0.00019218699890188873,5.05659581448806
335.0,1343.031703404018,0.0,1.9581918035234724,1.531773108354173e-07,0.0,0.0,0.0006992915545457176,0.00018656821339391172,5.056601550595304
336.0,1343.0343017578125,0.0,1.9565589427947998,1.4988837904184038e-07,0.0,0.0,0.0008158401469700038,0.0001809494278859347,5.0566072867025476
337.0,1343.0355922154017,0.0001373643587742533,1.9548117092677526,1.4765109515987467e-07,0.0,0.0,0.0006992915545457176,0.0001736217984996204,5.056613811955595
338.0,1343.0368826729912,0.0002747287175485066,1.9530644757407052,1.4541381127790893e-07,0.0,0.0,0.0005827429621214314,0.00016629416911330606,5.056620337208643
339.0,1343.0381731305804,0.00041209307632275984,1.951317242213658,1.431765273959432e-07,0.0,0.0,0.00046619436969714504,0.00015896653972699175,5.05662686246169
340.0,1343.0394635881696,0.0005494574350970132,1.9495700086866106,1.4093924351397747e-07,0.0,0.0,0.0003496457772728588,0.0001516389103406774,5.056633387714738
341.0,1343.0407540457588,0.0006868217938712665,1.9478227751595634,1.3870195963201176e-07,0.0,0.0,0.00023309718484857257,0.0001443112809543631,5.0566399129677855
342.0,1343.0420445033483,0.0008241861526455197,1.946075541632516,1.3646467575004604e-07,0.0,0.0,0.00011654859242428623,0.00013698365156804878,5.056646438220834
343.0,1343.0433349609375,0.0009615505114197731,1.9443283081054688,1.342273918680803e-07,0.0,0.0,0.0,0.00012965602218173444,5.056652963473881
344.0,1343.0459681919642,0.0009178690795254495,1.942544971193586,1.312716599548886e-07,0.0,0.0,2.300777071338546e-06,0.0001304893708688074,5.056659834916483
345.0,1343.0486014229912,0.0008741876476311258,1.9407616342817033,1.2831592804169694e-07,0.0,0.0,4.601554142677092e-06,0.00013132271955588033,5.056666706359086
346.0,1343.051234654018,0.0008305062157368021,1.9389782973698206,1.2536019612850525e-07,0.0,0.0,6.902331214015638e-06,0.00013215606824295328,5.056673577801688
347.0,1343.0538678850446,0.0007868247838424785,1.9371949604579382,1.2240446421531358e-07,0.0,0.0,9.203108285354184e-06,0.00013298941693002625,5.05668044924429
348.0,1343.0565011160713,0.0007431433519481548,1.9354116235460554,1.194487323021219e-07,0.0,0.0,1.1503885356692729e-05,0.0001338227656170992,5.056687320686892
349.0,1343.0591343470983,0.0006994619200538312,1.9336282866341727,1.1649300038893021e-07,0.0,0.0,1.3804662428031276e-05,0.00013465611430417215,5.056694192129495
350.0,1343.061767578125,0.0006557804881595075,1.93184494972229,1.1353726847573853e-07,0.0,0.0,1.6105439499369822e-05,0.0001354894629912451,5.056701063572097
351.0,1343.063511439732,0.0005620975612795778,1.92846303326743,1.1073351759348173e-07,0.0,0.0,1.3804662428031277e-05,0.00013463477288106724,5.0567141520172925
352.0,1343.0652553013392,0.0004684146343996482,1.9250811168125697,1.0792976671122492e-07,0.0,0.0,1.150388535669273e-05,0.00013378008277088935,5.056727240462488
353.0,1343.0669991629463,0.0003747317075197186,1.9216992003577096,1.0512601582896813e-07,0.0,0.0,9.203108285354184e-06,0.0001329253926607115,5.056740328907683
354.0,1343.0687430245537,0.0002810487806397889,1.9183172839028495,1.0232226494671132e-07,0.0,0.0,6.902331214015639e-06,0.00013207070255053362,5.056753417352879
355.0,1343.0704868861608,0.00018736585375985924,1.9149353674479894,9.951851406445453e-08,0.0,0.0,4.601554142677094e-06,0.00013121601244035576,5.056766505798074
356.0,1343.072230747768,9.368292687992968e-05,1.9115534509931291,9.671476318219773e-08,0.0,0.0,2.300777071338547e-06,0.00013036132233017788,5.056779594243269
357.0,1343.073974609375,0.0,1.908171534538269,9.391101229994092e-08,0.0,0.0,0.0,0.00012950663222000003,5.056792682688465
358.0,1343.0771309988838,2.01379693213052e-05,1.9064685446875436,9.203267024661597e-08,0.0,0.0,2.5060059020428787e-05,0.0001275951965778534,5.056798939572146
359.0,1343.080287388393,4.02759386426104e-05,1.904765554836818,9.015432819329103e-08,0.0,0.0,5.0120118040857573e-05,0.00012568376093570675,5.056805196455827
360.0,1343.0834437779017,6.041390796391559e-05,1.9030625649860926,8.827598613996607e-08,0.0,0.0,7.518017706128636e-05,0.00012377232529356012,5.056811453339509
361.0,1343.0866001674108,8.05518772852208e-05,1.9013595751353674,8.639764408664113e-08,0.0,0.0,0.00010024023608171515,0.00012186088965141348,5.056817710223189
362.0,1343.0897565569196,0.000100689846606526,1.8996565852846419,8.451930203331618e-08,0.0,0.0,0.00012530029510214393,0.00011994945400926684,5.056823967106871
363.0,1343.0929129464287,0.00012082781592783119,1.8979535954339164,8.264095997999123e-08,0.0,0.0,0.00015036035412257273,0.0001180380183671202,5.056830223990552
364.0,1343.0960693359375,0.0001409657852491364,1.896250605583191,8.076261792666628e-08,0.0,0.0,0.0001754204131430015,0.00011612658272497356,5.056836480874233
365.0,1343.0969935825892,0.00012082781592783119,1.8947980914797102,7.894967727192384e-08,1.2362231375716095e-05,0.0,0.0003403309840775494,0.00011364418709750421,5.056841411912443
366.0,1343.0979178292412,0.00010068984660652598,1.8933455773762293,7.71367366171814e-08,2.472446275143219e-05,0.0,0.0005052415550120973,0.00011116179147003484,5.056846342950653
367.0,1343.098842075893,8.05518772852208e-05,1.8918930632727486,7.532379596243897e-08,3.708669412714829e-05,0.0,0.0006701521259466453,0.0001086793958425655,5.056851273988863
368.0,1343.0997663225446,6.041390796391559e-05,1.890440549169268,7.351085530769654e-08,4.944892550286438e-05,0.0,0.0008350626968811932,0.00010619700021509613,5.056856205027072
369.0,1343.1006905691963,4.027593864261039e-05,1.8889880350657873,7.16979146529541e-08,6.181115687858047e-05,0.0,0.000999973267815741,0.00010371460458762678,5.056861136065281
370.0,1343.1016148158483,2.0137969321305202e-05,1.8875355209623064,6.988497399821167e-08,7.417338825429657e-05,0.0,0.001164883838750289,0.00010123220896015741,5.056866067103491
371.0,1343.1025390625,0.0,1.8860830068588257,6.807203334346923e-08,8.653561963001266e-05,0.0,0.0013297944096848369,9.874981333268806e-05,5.056870998141701
372.0,1343.1041085379463,0.0,1.8835052933011736,6.727105983372894e-08,7.417338825429656e-05,0.0,0.0011398237797298602,9.265697891740794e-05,5.056881435303116
373.0,1343.105678013393,0.0,1.8809275797435216,6.647008632398865e-08,6.181115687858047e-05,0.0,0.0009498531497748835,8.656414450212781e-05,5.056891872464532
374.0,1343.1072474888392,0.0,1.8783498661858695,6.566911281424836e-08,4.9448925502864374e-05,0.0,0.0007598825198199068,8.047131008684767e-05,5.056902309625947
375.0,1343.1088169642858,0.0,1.8757721526282174,6.486813930450808e-08,3.708669412714828e-05,0.0,0.0005699118898649301,7.437847567156756e-05,5.056912746787363
376.0,1343.110386439732,0.0,1.8731944390705653,6.406716579476779e-08,2.4724462751432187e-05,0.0,0.00037994125990995344,6.828564125628742e-05,5.056923183948778
377.0,1343.1119559151787,0.0,1.8706167255129134,6.32661922850275e-08,1.2362231375716087e-05,0.0,0.00018997062995497666,6.21928068410073e-05,5.056933621110194
378.0,1343.113525390625,0.0,1.8680390119552612,6.246521877528721e-08,0.0,0.0,0.0,5.6099972425727174e-05,5.056944058271609
379.0,1343.1173444475446,0.0,1.8655721289770943,5.989241509090399e-08,0.0,0.0,8.722096182672041e-05,6.224084791028872e-05,5.056953002295433
380.0,1343.1211635044642,0.0,1.8631052459989275,5.731961140652077e-08,0.0,0.0,0.00017444192365344082,6.838172339485027e-05,5.056961946319257
381.0,1343.1249825613838,0.0,1.8606383630207606,5.474680772213755e-08,0.0,0.0,0.0002616628854801612,7.452259887941182e-05,5.056970890343081
382.0,1343.1288016183037,0.0,1.858171480042594,5.2174004037754326e-08,0.0,0.0,0.00034888384730688164,8.066347436397336e-05,5.056979834366905
383.0,1343.1326206752233,0.0,1.855704597064427,4.960120035337111e-08,0.0,0.0,0.00043610480913360206,8.680434984853491e-05,5.056988778390728
384.0,1343.136439732143,0.0,1.8532377140862601,4.702839666898789e-08,0.0,0.0,0.0005233257709603224,9.294522533309646e-05,5.056997722414552
385.0,1343.1402587890625,0.0,1.8507708311080933,4.4455592984604664e-08,0.0,0.0,0.0006105467327870429,9.908610081765801e-05,5.057006666438376
386.0,1343.1410260881696,0.00013104413769074848,1.849772913115365,4.535223041557401e-08,3.917703517280253e-06,0.0,0.000608134623949549,9.390784751823438e-05,5.057009958293618
387.0,1343.1417933872767,0.00026208827538149696,1.848774995122637,4.624886784654336e-08,7.835407034560507e-06,0.0,0.0006057225151120552,8.872959421881075e-05,5.0570132501488585
388.0,1343.1425606863838,0.00039313241307224544,1.847777077129909,4.714550527751271e-08,1.175311055184076e-05,0.0,0.0006033104062745613,8.355134091938714e-05,5.0570165420041
389.0,1343.1433279854912,0.0005241765507629939,1.846779159137181,4.804214270848206e-08,1.5670814069121013e-05,0.0,0.0006008982974370676,7.83730876199635e-05,5.057019833859341
390.0,1343.1440952845983,0.0006552206884537423,1.8457812411444527,4.893878013945141e-08,1.9588517586401266e-05,0.0,0.0005984861885995737,7.319483432053988e-05,5.057023125714583
391.0,1343.1448625837054,0.0007862648261444909,1.8447833231517248,4.983541757042076e-08,2.350622110368152e-05,0.0,0.0005960740797620799,6.801658102111625e-05,5.057026417569824
392.0,1343.1456298828125,0.0009173089638352394,1.8437854051589966,5.073205500139011e-08,2.742392462096177e-05,0.0,0.0005936619709245861,6.283832772169262e-05,5.057029709425065
393.0,1343.1482979910713,0.000786264826144491,1.840678061757769,5.2289607310740394e-08,2.3506221103681518e-05,0.0,0.0005585231452382036,6.523640019752617e-05,5.057042022351269
394.0,1343.1509660993304,0.0006552206884537425,1.8375707183565413,5.384715962009068e-08,1.9588517586401266e-05,0.0,0.0005233843195518213,6.763447267335973e-05,5.057054335277473
395.0,1343.1536342075892,0.0005241765507629939,1.8344633749553136,5.5404711929440964e-08,1.567081406912101e-05,0.0,0.0004882454938654389,7.003254514919328e-05,5.057066648203677
396.0,1343.1563023158483,0.0003931324130722455,1.8313560315540858,5.696226423879125e-08,1.1753110551840757e-05,0.0,0.00045310666817905646,7.243061762502683e-05,5.05707896112988
397.0,1343.158970424107,0.00026208827538149707,1.8282486881528581,5.8519816548141534e-08,7.835407034560505e-06,0.0,0.0004179678424926741,7.482869010086038e-05,5.057091274056084
398.0,1343.1616385323662,0.00013104413769074853,1.8251413447516305,6.007736885749182e-08,3.917703517280249e-06,0.0,0.0003828290168062917,7.722676257669394e-05,5.057103586982288
399.0,1343.164306640625,0.0,1.8220340013504028,6.16349211668421e-08,0.0,0.0,0.0003476901911199093,7.962483505252749e-05,5.057115899908492
400.0,1343.1659981863838,7.67931092663535e-05,1.820920671735491,5.63529824708959e-08,0.0,0.0,0.0002980201638170651,7.502938699742247e-05,5.057120009932836
401.0,1343.167689732143,0.000153586218532707,1.8198073421205794,5.1071043774949694e-08,0.0,0.0,0.0002483501365142209,7.043393894231745e-05,5.05712411995718
402.0,1343.1693812779017,0.0002303793277990605,1.8186940125056676,4.578910507900348e-08,0.0,0.0,0.00019868010921137672,6.583849088721243e-05,5.057128229981524
403.0,1343.1710728236608,0.000307172437065414,1.8175806828907557,4.0507166383057277e-08,0.0,0.0,0.00014901008190853254,6.124304283210742e-05,5.057132340005869
404.0,1343.1727643694196,0.0003839655463317675,1.816467353275844,3.522522768711107e-08,0.0,0.0,9.934005460568836e-05,5.66475947770024e-05,5.057136450030213
405.0,1343.1744559151787,0.000460758655598121,1.8153540236609322,2.994328899116486e-08,0.0,0.0,4.967002730284415e-05,5.205214672189738e-05,5.057140560054557
406.0,1343.1761474609375,0.0005375517648644745,1.8142406940460205,2.4661350295218654e-08,0.0,0.0,0.0,4.745669866679236e-05,5.057144670078901
407.0,1343.1764090401787,0.00046075865559812106,1.812303066253662,2.407740495868893e-08,9.51892850155543e-06,0.0,2.8223768042932663e-05,4.963983935470294e-05,5.057152131337941
408.0,1343.1766706194196,0.00038396554633176753,1.8103654384613037,2.3493459622159207e-08,1.903785700311086e-05,0.0,5.6447536085865325e-05,5.182298004261351e-05,5.057159592596982
409.0,1343.1769321986608,0.000307172437065414,1.8084278106689453,2.2909514285629484e-08,2.855678550466629e-05,0.0,8.4671304128798e-05,5.4006120730524086e-05,5.057167053856022
410.0,1343.1771937779017,0.00023037932779906053,1.806490182876587,2.232556894909976e-08,3.807571400622172e-05,0.0,0.00011289507217173065,5.6189261418434656e-05,5.0571745151150616
411.0,1343.177455357143,0.00015358621853270706,1.8045525550842285,2.1741623612570038e-08,4.7594642507777144e-05,0.0,0.0001411188402146633,5.837240210634523e-05,5.0571819763741015
412.0,1343.1777169363838,7.679310926635353e-05,1.8026149272918701,2.1157678276040315e-08,5.711357100933258e-05,0.0,0.000169342608257596,6.055554279425581e-05,5.057189437633142
413.0,1343.177978515625,0.0,1.8006772994995117,2.0573732939510592e-08,6.663249951088801e-05,0.0,0.00019756637630052865,6.273868348216638e-05,5.057196898892182
414.0,1343.180210658482,0.00014729761252445833,1.7992767095565796,2.173172473719985e-08,5.7113571009332584e-05,0.0,0.0003230963650691722,6.238427054735698e-05,5.057201151899621
415.0,1343.1824428013392,0.00029459522504891666,1.7978761196136475,2.2889716534889104e-08,4.759464250777715e-05,0.0,0.0004486263538378158,6.20298576125476e-05,5.057205404907059
416.0,1343.1846749441963,0.00044189283757337496,1.7964755296707153,2.4047708332578362e-08,3.807571400622172e-05,0.0,0.0005741563426064594,6.16754446777382e-05,5.057209657914497
417.0,1343.1869070870537,0.0005891904500978333,1.7950749397277832,2.520570013026762e-08,2.8556785504666292e-05,0.0,0.000699686331375103,6.132103174292882e-05,5.057213910921936
418.0,1343.1891392299108,0.0007364880626222917,1.793674349784851,2.6363691927956875e-08,1.9037857003110866e-05,0.0,0.0008252163201437465,6.096661880811942e-05,5.057218163929375
419.0,1343.191371372768,0.0008837856751467499,1.792273759841919,2.7521683725646133e-08,9.518928501555433e-06,0.0,0.0009507463089123902,6.061220587331003e-05,5.0572224169368125
420.0,1343.193603515625,0.0010310832876712084,1.7908731698989868,2.867967552333539e-08,0.0,0.0,0.0010762762976810336,6.025779293850064e-05,5.057226669944251
421.0,1343.1956438337054,0.0010683985560068063,1.7885090623583113,2.4582579020001764e-08,1.697991371786754e-05,0.0,0.0010068809330862547,5.9726261367489186e-05,5.057235692018511
422.0,1343.1976841517858,0.0011057138243424042,1.7861449548176356,2.0485482516668137e-08,3.395982743573508e-05,0.0,0.000937485568491476,5.919472979647773e-05,5.057244714092772
423.0,1343.1997244698662,0.0011430290926780018,1.78378084727696,1.6388386013334507e-08,5.093974115360262e-05,0.0,0.000868090203896697,5.866319822546627e-05,5.057253736167032
424.0,1343.2017647879463,0.0011803443610135997,1.7814167397362846,1.229128951000088e-08,6.791965487147016e-05,0.0,0.0007986948393019183,5.813166665445481e-05,5.057262758241293
425.0,1343.2038051060267,0.0012176596293491976,1.779052632195609,8.194193006667254e-09,8.48995685893377e-05,0.0,0.0007292994747071394,5.760013508344335e-05,5.057271780315553
426.0,1343.205845424107,0.0012549748976847955,1.7766885246549333,4.0970965033336234e-09,0.00010187948230720525,0.0,0.0006599041101123605,5.706860351243189e-05,5.057280802389814
427.0,1343.2078857421875,0.0012922901660203934,1.7743244171142578,0.0,0.00011885939602507278,0.0,0.0005905087455175817,5.6537071941420436e-05,5.057289824464074
428.0,1343.209716796875,0.0011349077623370768,1.7725798402513777,0.0,0.00010187948230720525,0.0,0.0005061503533007843,5.3066969225515746e-05,5.057297315398015
429.0,1343.2115478515625,0.0009775253586537603,1.7708352633884974,0.0,8.489956858933771e-05,0.0,0.00042179196108398694,4.959686650961105e-05,5.057304806331956
430.0,1343.21337890625,0.0008201429549704439,1.7690906865256173,0.0,6.791965487147016e-05,0.0,0.0003374335688671895,4.612676379370636e-05,5.057312297265898
431.0,1343.2152099609375,0.0006627605512871274,1.7673461096627372,0.0,5.093974115360262e-05,0.0,0.00025307517665039213,4.265666107780167e-05,5.057319788199838
432.0,1343.217041015625,0.0005053781476038108,1.765601532799857,0.0,3.395982743573509e-05,0.0,0.00016871678443359476,3.9186558361896975e-05,5.05732727913378
433.0,1343.2188720703125,0.00034799574392049436,1.7638569559369768,0.0,1.6979913717867537e-05,0.0,8.435839221679732e-05,3.5716455645992286e-05,5.057334770067721
434.0,1343.220703125,0.0001906133402371779,1.7621123790740967,0.0,0.0,0.0,0.0,3.2246352930087596e-05,5.057342261001662
435.0,1343.223597935268,0.000246147604359846,1.760190452848162,4.4021720871764305e-09,1.4208050353252994e-05,0.0,0.0,3.2038395667249074e-05,5.057349293930381
436.0,1343.2264927455358,0.00030168186848251414,1.7582685266222273,8.804344174352861e-09,2.8416100706505987e-05,0.0,0.0,3.1830438404410544e-05,5.057356326859099
437.0,1343.2293875558037,0.0003572161326051823,1.7563466003962926,1.3206516261529292e-08,4.2624151059758984e-05,0.0,0.0,3.162248114157202e-05,5.057363359787818
438.0,1343.2322823660713,0.00041275039672785036,1.7544246741703577,1.7608688348705722e-08,5.6832201413011975e-05,0.0,0.0,3.141452387873349e-05,5.057370392716536
439.0,1343.2351771763392,0.00046828466085051853,1.752502747944423,2.201086043588215e-08,7.104025176626497e-05,0.0,0.0,3.120656661589497e-05,5.057377425645255
440.0,1343.238071986607,0.0005238189249731867,1.7505808217184884,2.6413032523058584e-08,8.524830211951797e-05,0.0,0.0,3.099860935305644e-05,5.057384458573973
441.0,1343.240966796875,0.0005793531890958548,1.7486588954925537,3.0815204610235014e-08,9.945635247277096e-05,0.0,0.0,3.079065209021792e-05,5.057391491502692
442.0,1343.2419259207588,0.0005786842749720174,1.7476531778063094,3.2803980738143375e-08,8.524830211951797e-05,0.0,0.00024006711984319345,3.219352687925233e-05,5.0573943724051365
443.0,1343.242885044643,0.0005780153608481799,1.7466474601200648,3.4792756866051736e-08,7.104025176626498e-05,0.0,0.0004801342396863869,3.359640166828675e-05,5.057397253307581
444.0,1343.2438441685267,0.0005773464467243425,1.7456417424338204,3.67815329939601e-08,5.6832201413011975e-05,0.0,0.0007202013595295803,3.499927645732117e-05,5.057400134210026
445.0,1343.2448032924108,0.000576677532600505,1.744636024747576,3.877030912186846e-08,4.2624151059758984e-05,0.0,0.0009602684793727738,3.640215124635558e-05,5.057403015112471
446.0,1343.2457624162946,0.0005760086184766676,1.7436303070613317,4.075908524977681e-08,2.8416100706505994e-05,0.0,0.0012003355992159673,3.780502603539e-05,5.057405896014916
447.0,1343.2467215401787,0.0005753397043528301,1.7426245893750871,4.2747861377685174e-08,1.420805035325299e-05,0.0,0.0014404027190591607,3.920790082442441e-05,5.05740877691736
448.0,1343.2476806640625,0.0005746707902289927,1.7416188716888428,4.4736637505593535e-08,0.0,0.0,0.0016804698389023542,4.061077561345883e-05,5.057411657819805
449.0,1343.2486921037946,0.0005212717598104584,1.739329559462411,4.155191619353056e-08,8.104594598989934e-06,0.0,0.0014404027190591609,4.102683098088684e-05,5.057421372998215
450.0,1343.2497035435267,0.00046787272939192396,1.7370402472359794,3.8367194881467574e-08,1.6209189197979867e-05,0.0,0.0012003355992159673,4.1442886348314846e-05,5.0574310881766245
451.0,1343.2507149832588,0.00041447369897338964,1.7347509350095476,3.5182473569404597e-08,2.43137837969698e-05,0.0,0.0009602684793727739,4.185894171574286e-05,5.057440803355035
452.0,1343.2517264229912,0.0003610746685548552,1.732461622783116,3.199775225734161e-08,3.2418378395959735e-05,0.0,0.0007202013595295804,4.227499708317087e-05,5.057450518533445
453.0,1343.2527378627233,0.0003076756381363209,1.7301723105566842,2.8813030945278635e-08,4.052297299494967e-05,0.0,0.00048013423968638696,4.2691052450598886e-05,5.057460233711855
454.0,1343.2537493024554,0.0002542766077177865,1.7278829983302526,2.5628309633215655e-08,4.86275675939396e-05,0.0,0.0002400671198431936,4.310710781802689e-05,5.057469948890264
455.0,1343.2547607421875,0.00020087757729925215,1.7255936861038208,2.2443588321152674e-08,5.6732162192929536e-05,0.0,0.0,4.3523163185454905e-05,5.0574796640686746
456.0,1343.2575509207588,0.0002752548482801233,1.7235844135284424,1.9237361418130864e-08,7.000908538300012e-05,0.0,3.682245733216405e-05,4.363838005312053e-05,5.057486814345863
457.0,1343.2603410993304,0.0003496321192609944,1.721575140953064,1.6031134515109054e-08,8.328600857307071e-05,0.0,7.36449146643281e-05,4.375359692078616e-05,5.05749396462305
458.0,1343.2631312779017,0.0004240093902418656,1.7195658683776855,1.2824907612087242e-08,9.656293176314128e-05,0.0,0.00011046737199649215,4.386881378845179e-05,5.057501114900238
459.0,1343.2659214564733,0.0004983866612227367,1.7175565958023071,9.618680709065432e-09,0.00010983985495321187,0.0,0.0001472898293286562,4.398403065611741e-05,5.057508265177425
460.0,1343.2687116350446,0.0005727639322036079,1.7155473232269287,6.41245380604362e-09,0.00012311677814328244,0.0,0.00018411228666082025,4.409924752378304e-05,5.057515415454613
461.0,1343.2715018136162,0.0006471412031844791,1.7135380506515503,3.20622690302181e-09,0.00013639370133335303,0.0,0.0002209347439929843,4.421446439144867e-05,5.057522565731801
462.0,1343.2742919921875,0.0007215184741653502,1.7115287780761719,0.0,0.0001496706245234236,0.0,0.00025775720132514834,4.4329681259114295e-05,5.057529716008989
463.0,1343.275599888393,0.0007211484480649233,1.7096612112862724,0.0,0.0001282891067343631,0.0,0.00038418644440493414,4.376800175772847e-05,5.0575362729653985
464.0,1343.2769077845983,0.0007207784219644964,1.7077936444963728,0.0,0.00010690758894530257,0.0,0.0005106156874847199,4.320632225634264e-05,5.0575428299218075
465.0,1343.2782156808037,0.0007204083958640695,1.7059260777064733,0.0,8.552607115624207e-05,0.0,0.0006370449305645057,4.264464275495682e-05,5.057549386878217
466.0,1343.2795235770088,0.0007200383697636425,1.7040585109165736,0.0,6.414455336718155e-05,0.0,0.0007634741736442915,4.2082963253570984e-05,5.057555943834627
467.0,1343.2808314732142,0.0007196683436632156,1.702190944126674,0.0,4.2763035578121026e-05,0.0,0.0008899034167240774,4.152128375218516e-05,5.057562500791037
468.0,1343.2821393694196,0.0007192983175627887,1.7003233773367745,0.0,2.138151778906052e-05,0.0,0.001016332659803863,4.095960425079933e-05,5.057569057747446
469.0,1343.283447265625,0.0007189282914623618,1.698455810546875,0.0,0.0,0.0,0.0011427619028836489,4.0397924749413505e-05,5.057575614703856
470.0,1343.2862200055804,0.0006546505943073758,1.696492041860308,0.0,0.0,0.0,0.000979510202471699,3.650801681942539e-05,5.057583882496261
471.0,1343.2889927455358,0.0005903728971523897,1.694528273173741,0.0,0.0,0.0,0.0008162585020597492,3.261810888943728e-05,5.057592150288666
472.0,1343.2917654854912,0.0005260951999974038,1.692564504487174,0.0,0.0,0.0,0.0006530068016477994,2.8728200959449168e-05,5.057600418081071
473.0,1343.2945382254463,0.00046181750284241777,1.6906007358006068,0.0,0.0,0.0,0.0004897551012358495,2.4838293029461056e-05,5.0576086858734755
474.0,1343.2973109654017,0.00039753980568743173,1.6886369671140398,0.0,0.0,0.0,0.0003265034008238996,2.0948385099472944e-05,5.057616953665881
475.0,1343.300083705357,0.00033326210853244575,1.6866731984274728,0.0,0.0,0.0,0.0001632517004119499,1.705847716948483e-05,5.057625221458285
476.0,1343.3028564453125,0.00026898441137745976,1.6847094297409058,0.0,0.0,0.0,0.0,1.3168569239496719e-05,5.057633489250691
477.0,1343.3040248325892,0.00023055806689496552,1.6820067848478044,0.0,0.0,0.0,0.0,1.2697326902915457e-05,5.057643804022717
478.0,1343.3051932198662,0.00019213172241247127,1.6793041399547033,0.0,0.0,0.0,0.0,1.2226084566334197e-05,5.057654118794743
