day,S,I,P,R_t
39.0,3312.906478336879,3954.0998186383927,0.0,17.080184233609458
40.0,3912.3762381417405,3888.013132367815,0.0,20.17084012954189
41.0,4511.845997946603,3821.926446097238,0.0,23.261496025474322
42.0,5111.315757751465,3755.83975982666,0.0,26.352151921406758
43.0,5017.543145315987,4119.769642421177,0.0,25.86869321016991
44.0,4923.7705328805105,4483.699525015695,0.0,25.385234498933055
45.0,4829.997920445034,4847.629407610212,0.0,24.901775787696206
46.0,4736.225308009556,5211.559290204729,0.0,24.418317076459353
47.0,4642.4526955740785,5575.489172799246,0.0,23.934858365222503
48.0,4548.680083138602,5939.419055393764,0.0,23.451399653985654
49.0,4454.907470703125,6303.348937988281,0.0,22.9679409427488
50.0,4445.071174212864,6283.58251953125,0.0,22.917228446839715
51.0,4435.234877722603,6263.816101074219,0.0,22.86651595093063
52.0,4425.398581232344,6244.0496826171875,0.0,22.815803455021545
53.0,4415.562284742083,6224.283264160156,0.0,22.76509095911246
54.0,4405.725988251823,6204.516845703125,0.0,22.714378463203374
55.0,4395.889691761562,6184.750427246094,0.0,22.66366596729429
56.0,4386.053395271301,6164.9840087890625,0.0,22.612953471385204
57.0,4069.3742386272975,6533.000732149396,0.0,20.980266773528626
58.0,3752.6950819832937,6901.017455509731,0.0,19.34758007567205
59.0,3436.0159253392894,7269.034178870065,0.0,17.71489337781547
60.0,3119.336768695287,7637.050902230399,0.0,16.082206679958894
61.0,2802.6576120512827,8005.067625590733,0.0,14.449519982102315
62.0,2485.9784554072785,8373.084348951068,0.0,12.816833284245735
63.0,2169.299298763275,8741.101072311401,0.0,11.184146586389158
64.0,2748.0013393674576,8170.963041578021,0.0,14.167731403684494
65.0,3326.7033799716405,7600.825010844639,0.0,17.15131622097983
66.0,3905.4054205758234,7030.686980111259,0.0,20.134901038275167
67.0,4484.107461180007,6460.548949377877,0.0,23.118485855570505
68.0,5062.809501784189,5890.410918644497,0.0,26.10207067286584
69.0,5641.511542388372,5320.272887911115,0.0,29.085655490161177
70.0,6220.213582992554,4750.134857177734,0.0,32.06924030745651
71.0,5576.347181592668,5378.915867396763,0.0,28.74969089377611
72.0,4932.480780192785,6007.696877615792,0.0,25.430141480095703
73.0,4288.614378792899,6636.477887834822,0.0,22.1105920664153
74.0,3644.7479773930136,7265.25889805385,0.0,18.791042652734895
75.0,3000.881575993129,7894.03990827288,0.0,15.471493239054492
76.0,2357.015174593244,8522.820918491909,0.0,12.15194382537409
77.0,1713.1487731933594,9151.601928710938,0.0,8.832394411693686
78.0,2677.999863454274,8465.520795549666,0.0,13.806828337739553
79.0,3642.8509537151886,7779.439662388393,0.0,18.781262263785422
80.0,4607.702043976102,7093.35852922712,0.0,23.755696189831287
81.0,5572.553134237018,6407.277396065849,0.0,28.730130115877152
82.0,6537.404224497931,5721.196262904576,0.0,33.70456404192302
83.0,7502.255314758846,5035.115129743303,0.0,38.67899796796889
84.0,8467.10640501976,4349.033996582031,0.0,43.65343189401475
85.0,7477.148002590452,5314.717712402344,0.0,38.54955346953492
86.0,6487.189600161143,6280.401428222656,0.0,33.4456750450551
87.0,5497.231197731836,7246.085144042969,0.0,28.341796620575266
88.0,4507.272795302527,8211.768859863281,0.0,23.237918196095436
89.0,3517.314392873219,9177.452575683594,0.0,18.134039771615605
90.0,2527.355990443911,10143.136291503906,0.0,13.030161347135778
91.0,1537.3975880146027,11108.820007324219,0.0,7.926282922655947
92.0,2271.1924481391907,10462.853110177177,0.0,11.709471938874628
93.0,3004.9873082637787,9816.886213030135,0.0,15.492660955093312
94.0,3738.7821683883667,9170.919315883091,0.0,19.275849971311995
95.0,4472.577028512955,8524.95241873605,0.0,23.059038987530677
96.0,5206.371888637543,7878.985521589007,0.0,26.84222800374936
97.0,5940.166748762131,7233.018624441964,0.0,30.625417019968044
98.0,6673.961608886719,6587.051727294922,0.0,34.408606036186725
99.0,5817.894240243094,7358.808515276228,0.0,29.995022837135785
100.0,4961.82687159947,8130.565303257534,0.0,25.58143963808484
101.0,4105.759502955845,8902.322091238839,0.0,21.167856439033898
102.0,3249.6921343122212,9674.078879220146,0.0,16.754273239982957
103.0,2393.624765668597,10445.83566720145,0.0,12.340690040932017
104.0,1537.5573970249723,11217.592455182756,0.0,7.9271068418810735
105.0,681.4900283813477,11989.349243164062,0.0,3.5135236428301306
106.0,1321.4824780055455,11369.129682268416,0.0,6.813100319437064
107.0,1961.4749276297432,10748.910121372768,0.0,10.112676996043998
108.0,2601.4673772539413,10128.69056047712,0.0,13.41225367265093
109.0,3241.4598268781388,9508.470999581474,0.0,16.711830349257863
110.0,3881.4522765023366,8888.251438685826,0.0,20.011407025864795
111.0,4521.444726126535,8268.03187779018,0.0,23.31098370247173
112.0,5161.437175750732,7647.812316894531,0.0,26.610560379078663
113.0,4673.2842454229085,8123.172040666853,0.0,24.093815026109564
114.0,4185.131315095084,8598.531764439174,0.0,21.57706967314046
115.0,3696.9783847672597,9073.891488211495,0.0,19.06032432017136
116.0,3208.825454439436,9549.251211983817,0.0,16.543578967202258
117.0,2720.6725241116114,10024.610935756138,0.0,14.026833614233158
118.0,2232.5195937837875,10499.970659528459,0.0,11.510088261264059
119.0,1744.3666634559631,10975.330383300781,0.0,8.993342908294956
120.0,2769.419779828617,10406.715135846818,0.0,14.278157372985131
121.0,3794.47289620127,9838.099888392857,0.0,19.562971837675306
122.0,4819.526012573923,9269.484640938894,0.0,24.847786302365478
123.0,5844.579128946577,8700.869393484934,0.0,30.132600767055653
124.0,6869.63224531923,8132.254146030971,0.0,35.41741523174583
125.0,7894.685361691884,7563.638898577009,0.0,40.702229696436
126.0,8919.738478064537,6995.023651123047,0.0,45.98704416112618
127.0,7910.640565906252,7988.034101213727,0.0,40.78448913516396
128.0,6901.542653747966,8981.044551304409,0.0,35.58193410920174
129.0,5892.444741589682,9974.055001395089,0.0,30.379379083239527
130.0,4883.346829431398,10967.06545148577,0.0,25.176824057277308
