day,S,I,A,W,Q,V,C,E,R,P,R_t
446.0,1778.1483154296875,0.0,0.0012511846476367544,0.0032372736105961463,0.0014031913430829132,977.1696079799107,0.0,0.00994765745209796,9.488946505955287,0.0,7.839052556937043
447.0,1779.5966796875,0.0,0.001501421577164105,0.0038847283327153753,0.0014342348357396467,968.8154558454241,0.0,0.011159869310046946,9.46301201411656,0.0,7.864892084273516
448.0,1781.0450439453125,0.0,0.0017516585066914558,0.004532183054834604,0.00146527832839638,960.4613037109375,0.0,0.01237208116799593,9.437077522277832,0.0,7.89073161160999
449.0,1779.7345319475446,0.0,0.0015014215771641049,0.003884728332715375,0.0013471716748816626,962.0197405133929,0.0,0.010604641001139368,9.40307058606829,0.0,7.884321514679289
450.0,1778.4240199497767,0.0,0.0012511846476367541,0.003237273610596146,0.0012290650213669454,963.5781773158482,0.0,0.008837200834282806,9.369063649858747,0.0,7.877911417748589
451.0,1777.1135079520088,0.0,0.0010009477181094034,0.002589818888476917,0.001110958367852228,965.1366141183036,0.0,0.007069760667426246,9.335056713649205,0.0,7.871501320817888
452.0,1775.8029959542412,0.0,0.0007507107885820524,0.0019423641663576874,0.0009928517143375107,966.695050920759,0.0,0.005302320500569684,9.301049777439662,0.0,7.865091223887188
453.0,1774.4924839564733,0.0,0.0005004738590547015,0.001294909444238458,0.0008747450608227934,968.2534877232143,0.0,0.003534880333713122,9.26704284123012,0.0,7.858681126956488
454.0,1773.1819719587054,0.0,0.00025023692952735074,0.000647454722119229,0.0007566384073080762,969.8119245256696,0.0,0.0017674401668565619,9.233035905020577,0.0,7.852271030025787
455.0,1771.8714599609375,0.0,0.0,0.0,0.0006385317537933588,971.370361328125,0.0,0.0,9.199028968811035,0.0,7.845860933095087
456.0,1772.2518310546875,0.0,0.0,0.0011140803939529828,0.0006659644423052669,976.593244280134,0.0,0.00344126538506576,9.204829352242607,0.0,7.831748111073192
457.0,1772.6322021484375,0.0,0.0,0.0022281607879059656,0.0006933971308171749,981.8161272321429,0.0,0.00688253077013152,9.210629735674177,0.0,7.817635289051296
458.0,1773.0125732421875,0.0,0.0,0.003342241181858948,0.000720829819329083,987.0390101841518,0.0,0.01032379615519728,9.216430119105748,0.0,7.803522467029401
459.0,1773.3929443359375,0.0,0.0,0.004456321575811931,0.000748262507840991,992.2618931361607,0.0,0.01376506154026304,9.222230502537318,0.0,7.789409645007506
460.0,1773.7733154296875,0.0,0.0,0.005570401969764914,0.0007756951963528991,997.4847760881696,0.0,0.0172063269253288,9.22803088596889,0.0,7.775296822985611
461.0,1774.1536865234375,0.0,0.0,0.006684482363717896,0.0008031278848648071,1002.7076590401786,0.0,0.02064759231039456,9.23383126940046,0.0,7.761184000963715
462.0,1774.5340576171875,0.0,0.0,0.007798562757670879,0.0008305605733767152,1007.9305419921875,0.0,0.02408885769546032,9.239631652832031,0.0,7.7470711789418205
463.0,1770.3153076171875,0.004553415413413729,0.0,0.006684482363717896,0.0007625037479946124,1005.2408360072544,0.0,0.03273592623216765,9.221669742039271,0.0,7.747851358526686
464.0,1766.0965576171875,0.009106830826827459,0.0,0.005570401969764913,0.0006944469226125095,1002.5511300223214,0.0,0.041382994768874984,9.203707831246513,0.0,7.748631538111553
465.0,1761.8778076171875,0.013660246240241189,0.0,0.004456321575811931,0.0006263900972304068,999.8614240373884,0.0,0.05003006330558232,9.185745920453753,0.0,7.749411717696419
466.0,1757.6590576171875,0.018213661653654917,0.0,0.003342241181858948,0.0005583332718483039,997.1717180524554,0.0,0.058677131842289655,9.167784009660993,0.0,7.750191897281285
467.0,1753.4403076171875,0.022767077067068646,0.0,0.002228160787905965,0.0004902764464662011,994.4820120675223,0.0,0.06732420037899699,9.149822098868233,0.0,7.750972076866151
468.0,1749.2215576171875,0.027320492480482378,0.0,0.001114080393952983,0.00042221962108409837,991.7923060825893,0.0,0.07597126891570433,9.131860188075475,0.0,7.7517522564510175
469.0,1745.0028076171875,0.0318739078938961,0.0,0.0,0.0003541627957019955,989.1026000976562,0.0,0.08461833745241165,9.113898277282715,0.0,7.752532436035883
470.0,1745.5093819754463,0.027320492480482374,0.0,0.00019544649070927074,0.0003927569736593536,989.5439540318081,0.0,0.08477245909827096,9.122301646641322,0.0,7.752093838875473
471.0,1746.0159563337054,0.022767077067068646,0.0,0.0003908929814185415,0.0004313511516167117,989.9853079659598,0.0,0.08492658074413027,9.130705015999931,0.0,7.7516552417150635
472.0,1746.5225306919642,0.018213661653654914,0.0,0.0005863394721278123,0.0004699453295740698,990.4266619001116,0.0,0.08508070238998958,9.139108385358538,0.0,7.7512166445546535
473.0,1747.0291050502233,0.013660246240241185,0.0,0.000781785962837083,0.0005085395075314279,990.8680158342634,0.0,0.0852348240358489,9.147511754717145,0.0,7.7507780473942445
474.0,1747.535679408482,0.009106830826827457,0.0,0.0009772324535463537,0.000547133685488786,991.3093697684152,0.0,0.0853889456817082,9.155915124075753,0.0,7.7503394502338345
475.0,1748.0422537667412,0.004553415413413725,0.0,0.0011726789442556246,0.0005857278634461441,991.7507237025669,0.0,0.08554306732756752,9.164318493434362,0.0,7.749900853073425
476.0,1748.548828125,0.0,0.0,0.0013681254349648952,0.0006243220414035022,992.1920776367188,0.0,0.08569718897342682,9.172721862792969,0.0,7.749462255913015
477.0,1741.8679896763392,0.0,0.0,0.0011726789442556246,0.000605774752330035,997.1065848214286,0.0,0.07345473340579442,9.134855542864118,0.0,7.724858178759977
478.0,1735.1871512276787,0.0,0.0,0.0009772324535463539,0.0005872274632565677,1002.0210920061384,0.0,0.061212277838162014,9.096989222935267,0.0,7.700254101606939
479.0,1728.506312779018,0.0,0.0,0.000781785962837083,0.0005686801741831005,1006.9355991908482,0.0,0.04896982227052961,9.059122903006417,0.0,7.675650024453901
480.0,1721.825474330357,0.0,0.0,0.0005863394721278123,0.0005501328851096332,1011.8501063755581,0.0,0.03672736670289721,9.021256583077568,0.0,7.651045947300863
481.0,1715.1446358816963,0.0,0.0,0.0003908929814185416,0.000531585596036166,1016.7646135602679,0.0,0.02448491113526481,8.983390263148717,0.0,7.626441870147826
482.0,1708.4637974330358,0.0,0.0,0.0001954464907092707,0.0005130383069626987,1021.6791207449777,0.0,0.012242455567632399,8.945523943219866,0.0,7.601837792994788
483.0,1701.782958984375,0.0,0.0,0.0,0.0004944910178892314,1026.5936279296875,0.0,0.0,8.907657623291016,0.0,7.57723371584175
484.0,1701.8611711774554,0.0,0.0021648589255554335,0.0,0.0005418283066579274,1025.66068812779,0.0,0.0,8.917133058820452,0.0,7.5799214190449735
485.0,1701.9393833705358,0.0,0.004329717851110867,0.0,0.0005891655954266233,1024.727748325893,0.0,0.0,8.926608494349889,0.0,7.582609122248196
486.0,1702.0175955636162,0.0,0.006494576776666301,0.0,0.0006365028841953192,1023.7948085239956,0.0,0.0,8.936083929879326,0.0,7.58529682545142
487.0,1702.0958077566963,0.0,0.008659435702221734,0.0,0.0006838401729640152,1022.8618687220982,0.0,0.0,8.94555936540876,0.0,7.587984528654642
488.0,1702.1740199497767,0.0,0.010824294627777167,0.0,0.000731177461732711,1021.9289289202009,0.0,0.0,8.955034800938197,0.0,7.590672231857866
489.0,1702.252232142857,0.0,0.012989153553332602,0.0,0.000778514750501407,1020.9959891183036,0.0,0.0,8.964510236467634,0.0,7.5933599350610885
490.0,1702.3304443359375,0.0,0.015154012478888035,0.0,0.000825852039270103,1020.0630493164062,0.0,0.0,8.97398567199707,0.0,7.596047638264312
491.0,1706.863560267857,0.0,0.013760598842054605,0.0,0.0007816203703571643,1022.3338971819196,0.0,0.0,8.946005957467216,0.0,7.597411203291382
492.0,1711.3966761997767,0.0,0.012367185205221176,0.0,0.0007373887014442257,1024.604745047433,0.0,0.0,8.91802624293736,0.0,7.598774768318453
493.0,1715.9297921316963,0.0,0.010973771568387747,0.0,0.0006931570325312869,1026.8755929129463,0.0,0.0,8.890046528407506,0.0,7.600138333345523
494.0,1720.4629080636162,0.0,0.009580357931554317,0.0,0.0006489253636183484,1029.14644077846,0.0,0.0,8.86206681387765,0.0,7.601501898372593
495.0,1724.9960239955358,0.0,0.008186944294720888,0.0,0.0006046936947054096,1031.4172886439733,0.0,0.0,8.834087099347796,0.0,7.602865463399663
496.0,1729.5291399274554,0.0,0.006793530657887459,0.0,0.000560462025792471,1033.6881365094866,0.0,0.0,8.80610738481794,0.0,7.604229028426734
497.0,1734.062255859375,0.0,0.0054001170210540295,0.0,0.0005162303568795323,1035.958984375,0.0,0.0,8.778127670288086,0.0,7.605592593453804
498.0,1726.3535679408483,0.0,0.004628671732332025,0.000886683352291584,0.0006028540665283799,1035.4392613002233,0.0,0.004871070917163577,8.77638830457415,0.0,7.594057757170831
499.0,1718.6448800223213,0.0,0.003857226443610021,0.001773366704583168,0.0006894777761772275,1034.9195382254463,0.0,0.009742141834327154,8.774648938860212,0.0,7.5825229208878575
500.0,1710.9361921037946,0.0,0.0030857811548880166,0.002660050056874752,0.0007761014858260751,1034.3998151506696,0.0,0.014613212751490731,8.772909573146276,0.0,7.570988084604885
501.0,1703.227504185268,0.0,0.0023143358661660124,0.003546733409166336,0.0008627251954749227,1033.880092075893,0.0,0.019484283668654307,8.771170207432338,0.0,7.559453248321912
502.0,1695.5188162667412,0.0,0.0015428905774440083,0.00443341676145792,0.0009493489051237702,1033.3603690011162,0.0,0.024355354585817883,8.769430841718401,0.0,7.547918412038939
503.0,1687.8101283482142,0.0,0.0007714452887220037,0.005320100113749504,0.0010359726147726178,1032.8406459263392,0.0,0.029226425502981462,8.767691476004464,0.0,7.536383575755965
504.0,1680.1014404296875,0.0,0.0,0.006206783466041088,0.0011225963244214654,1032.3209228515625,0.0,0.034097496420145035,8.765952110290527,0.0,7.524848739472993
505.0,1675.448974609375,0.0,0.0,0.005320100113749504,0.0010716481816156634,1033.4776262555804,0.0,0.0362786522933415,8.739152090890068,0.0,7.513644640231637
506.0,1670.7965087890625,0.0,0.0,0.00443341676145792,0.0010207000388098614,1034.6343296595983,0.0,0.03845980816653797,8.712352071489606,0.0,7.502440540990281
507.0,1666.14404296875,0.0,0.0,0.003546733409166336,0.0009697518960040595,1035.7910330636162,0.0,0.04064096403973443,8.685552052089147,0.0,7.491236441748925
508.0,1661.4915771484375,0.0,0.0,0.002660050056874752,0.0009188037531982575,1036.9477364676338,0.0,0.042822119912930896,8.658752032688685,0.0,7.48003234250757
509.0,1656.839111328125,0.0,0.0,0.001773366704583168,0.0008678556103924556,1038.1044398716517,0.0,0.04500327578612737,8.631952013288226,0.0,7.4688282432662145
510.0,1652.1866455078125,0.0,0.0,0.000886683352291584,0.0008169074675866536,1039.2611432756696,0.0,0.04718443165932383,8.605151993887764,0.0,7.457624144024859
511.0,1647.5341796875,0.0,0.0,0.0,0.0007659593247808516,1040.4178466796875,0.0,0.049365587532520294,8.578351974487305,0.0,7.446420044783503
512.0,1653.046595982143,0.0,0.004362019311104502,0.0,0.000673861095232756,1044.2887660435267,0.0,0.044806081003376415,8.578283718654088,0.0,7.445447947840795
513.0,1658.5590122767858,0.0,0.008724038622209005,0.0,0.0005817628656846604,1048.1596854073662,0.0,0.040246574474232535,8.57821546282087,0.0,7.444475850898087
514.0,1664.0714285714287,0.0,0.013086057933313508,0.0,0.0004896646361365648,1052.0306047712054,0.0,0.03568706794508866,8.578147206987653,0.0,7.443503753955379
515.0,1669.5838448660713,0.0,0.01744807724441801,0.0,0.00039756640658846924,1055.9015241350446,0.0,0.03112756141594478,8.578078951154437,0.0,7.44253165701267
516.0,1675.0962611607142,0.0,0.02181009655552251,0.0,0.00030546817704037366,1059.7724434988838,0.0,0.0265680548868009,8.57801069532122,0.0,7.441559560069962
517.0,1680.608677455357,0.0,0.026172115866627016,0.0,0.00021336994749227803,1063.6433628627233,0.0,0.022008548357657025,8.577942439488002,0.0,7.440587463127254
518.0,1686.12109375,0.0,0.030534135177731514,0.0,0.00012127171794418246,1067.5142822265625,0.0,0.017449041828513145,8.577874183654785,0.0,7.439615366184546
519.0,1683.7330496651787,0.0019328543650252478,0.028473387605377605,0.0,0.0001456563186366111,1070.3516322544642,0.0,0.019728625991514752,8.599018914358956,0.0,7.4278198786848195
520.0,1681.345005580357,0.0038657087300504956,0.026412640033023696,0.0,0.00017004091932903975,1073.1889822823662,0.0,0.02200821015451636,8.620163645063128,0.0,7.4160243911850925
521.0,1678.9569614955358,0.005798563095075744,0.02435189246066979,0.0,0.0001944255200214684,1076.026332310268,0.0,0.02428779431751796,8.641308375767299,0.0,7.404228903685366
522.0,1676.5689174107142,0.007731417460100991,0.02229114488831588,0.0,0.00021881012071389705,1078.8636823381696,0.0,0.026567378480519568,8.662453106471471,0.0,7.392433416185639
523.0,1674.180873325893,0.009664271825126238,0.020230397315961973,0.0,0.0002431947214063257,1081.7010323660713,0.0,0.028846962643521174,8.683597837175641,0.0,7.380637928685913
524.0,1671.7928292410713,0.011597126190151488,0.018169649743608067,0.0,0.00026757932209875435,1084.5383823939733,0.0,0.031126546806522777,8.704742567879814,0.0,7.368842441186186
525.0,1669.40478515625,0.013529980555176735,0.016108902171254158,0.0,0.000291963922791183,1087.375732421875,0.0,0.033406130969524384,8.725887298583984,0.0,7.35704695368646
526.0,1671.0494210379463,0.011597126190151488,0.017227306962013245,0.0,0.00035563438931213956,1090.535679408482,0.0,0.032337380040969164,8.703899656023298,0.0,7.351642289882528
527.0,1672.694056919643,0.00966427182512624,0.01834571175277233,0.0,0.00041930485583309613,1093.6956263950892,0.0,0.03126862911241395,8.681912013462611,0.0,7.346237626078595
528.0,1674.3386928013392,0.007731417460100991,0.019464116543531418,0.0,0.00048297532235405276,1096.8555733816963,0.0,0.030199878183858737,8.659924370901924,0.0,7.340832962274662
529.0,1675.9833286830358,0.005798563095075744,0.020582521334290504,0.0,0.0005466457888750093,1100.0155203683037,0.0,0.02913112725530352,8.63793672834124,0.0,7.33542829847073
530.0,1677.627964564732,0.0038657087300504964,0.02170092612504959,0.0,0.000610316255395966,1103.1754673549108,0.0,0.028062376326748302,8.615949085780553,0.0,7.330023634666798
531.0,1679.2726004464287,0.0019328543650252474,0.022819330915808678,0.0,0.0006739867219169225,1106.335414341518,0.0,0.026993625398193086,8.593961443219866,0.0,7.324618970862865
532.0,1680.917236328125,0.0,0.023937735706567764,0.0,0.0007376571884378791,1109.495361328125,0.0,0.02592487446963787,8.57197380065918,0.0,7.319214307058933
533.0,1670.4816196986608,0.0,0.020518059177058085,0.0015804377783622061,0.0007375540278319802,1105.4463936941963,0.0,0.02478900338922228,8.50615133558001,0.0,7.311555608534604
534.0,1660.0460030691963,0.0,0.017098382647548403,0.0031608755567244123,0.0007374508672260813,1101.397426060268,0.0,0.023653132308806692,8.440328870500837,0.0,7.303896910010276
535.0,1649.610386439732,0.0,0.013678706118038723,0.004741313335086619,0.0007373477066201824,1097.3484584263392,0.0,0.0225172612283911,8.374506405421666,0.0,7.296238211485948
536.0,1639.174769810268,0.0,0.010259029588529043,0.006321751113448825,0.0007372445460142833,1093.2994907924108,0.0,0.021381390147975514,8.308683940342494,0.0,7.288579512961618
537.0,1628.7391531808037,0.0,0.006839353059019362,0.00790218889181103,0.0007371413854083844,1089.250523158482,0.0,0.020245519067559923,8.242861475263323,0.0,7.28092081443729
538.0,1618.3035365513392,0.0,0.0034196765295096826,0.009482626670173237,0.0007370382248024855,1085.2015555245537,0.0,0.019109647987144332,8.177039010184151,0.0,7.273262115912962
539.0,1607.867919921875,0.0,0.0,0.011063064448535442,0.0007369350641965866,1081.152587890625,0.0,0.017973776906728745,8.11121654510498,0.0,7.2656034173886335
540.0,1603.1219831194196,0.002220221795141697,0.0019147965524877822,0.009559375042694487,0.0007167125004343688,1088.2151053292412,0.0,0.01572751154058746,8.11056559426444,0.0,7.238079434755063
541.0,1598.3760463169642,0.004440443590283394,0.0038295931049755643,0.008055685636853533,0.0006964899366721511,1095.277622767857,0.0,0.013481246174446175,8.109914643423897,0.0,7.2105554521214925
542.0,1593.6301095145088,0.006660665385425091,0.005744389657463347,0.006551996231012578,0.0006762673729099333,1102.3401402064733,0.0,0.011234980808304889,8.109263692583356,0.0,7.183031469487922
543.0,1588.8841727120537,0.008880887180566788,0.007659186209951129,0.0050483068251716235,0.0006560448091477156,1109.4026576450892,0.0,0.008988715442163604,8.108612741742816,0.0,7.1555074868543525
544.0,1584.1382359095983,0.011101108975708485,0.00957398276243891,0.003544617419330669,0.0006358222453854978,1116.4651750837054,0.0,0.006742450076022319,8.107961790902275,0.0,7.127983504220782
545.0,1579.392299107143,0.013321330770850182,0.011488779314926693,0.0020409280134897137,0.00061559968162328,1123.5276925223213,0.0,0.004496184709881033,8.107310840061732,0.0,7.1004595215872115
546.0,1574.6463623046875,0.015541552565991879,0.013403575867414474,0.0005372386076487601,0.0005953771178610623,1130.5902099609375,0.0,0.002249919343739748,8.106659889221191,0.0,7.072935538953641
547.0,1577.913853236607,0.013321330770850182,0.011488779314926692,0.00046049023512750864,0.0005103232438809105,1126.806361607143,0.0,0.005071898523185934,8.120737757001605,0.0,7.088946065115661
548.0,1581.1813441685267,0.011101108975708485,0.00957398276243891,0.0003837418626062572,0.00042526936990075877,1123.0225132533483,0.0,0.00789387770263212,8.134815624782018,0.0,7.1049565912776815
549.0,1584.4488351004463,0.008880887180566788,0.007659186209951128,0.00030699349008500576,0.00034021549592060704,1119.2386648995537,0.0,0.010715856882078307,8.148893492562431,0.0,7.120967117439702
550.0,1587.7163260323662,0.006660665385425091,0.005744389657463346,0.00023024511756375432,0.00025516162194045525,1115.4548165457588,0.0,0.013537836061524493,8.162971360342842,0.0,7.136977643601722
551.0,1590.9838169642858,0.004440443590283394,0.003829593104975564,0.00015349674504250288,0.00017010774796030346,1111.6709681919642,0.0,0.01635981524097068,8.177049228123256,0.0,7.152988169763742
552.0,1594.2513078962054,0.002220221795141697,0.001914796552487781,7.674837252125144e-05,8.505387398015179e-05,1107.8871198381696,0.0,0.019181794420416867,8.191127095903669,0.0,7.1689986959257626
553.0,1597.518798828125,0.0,0.0,0.0,0.0,1104.103271484375,0.0,0.022003773599863052,8.205204963684082,0.0,7.185009222087783
554.0,1596.3451102120537,0.002685604084815298,0.0,0.0009911572560667992,1.1628267072540308e-05,1110.251674107143,0.0,0.024030854659421102,8.177070890154157,0.0,7.166834787949095
555.0,1595.171421595982,0.005371208169630596,0.0,0.0019823145121335983,2.3256534145080616e-05,1116.4000767299108,0.0,0.026057935718979155,8.148936816624232,0.0,7.148660353810407
556.0,1593.9977329799108,0.008056812254445893,0.0,0.0029734717682003975,3.488480121762092e-05,1122.5484793526787,0.0,0.028085016778537204,8.120802743094307,0.0,7.130485919671719
557.0,1592.8240443638392,0.010742416339261191,0.0,0.003964629024267197,4.651306829016123e-05,1128.6968819754463,0.0,0.030112097838095257,8.092668669564384,0.0,7.1123114855330325
558.0,1591.650355747768,0.01342802042407649,0.0,0.004955786280333996,5.814133536270154e-05,1134.8452845982142,0.0,0.0321391788976533,8.06453459603446,0.0,7.094137051394345
559.0,1590.4766671316963,0.016113624508891786,0.0,0.005946943536400795,6.976960243524184e-05,1140.993687220982,0.0,0.034166259957211356,8.036400522504534,0.0,7.075962617255657
560.0,1589.302978515625,0.018799228593707085,0.0,0.006938100792467594,8.139786950778216e-05,1147.14208984375,0.0,0.03619334101676941,8.00826644897461,0.0,7.057788183116969
561.0,1594.6339285714287,0.016113624508891786,0.0,0.005946943536400795,9.157536468202514e-05,1154.188441685268,0.0,0.04336380639246532,8.029260635375977,0.0,7.049818938666875
562.0,1599.964878627232,0.013428020424076488,0.0,0.004955786280333996,0.00010175285985626812,1161.2347935267858,0.0,0.05053427176816123,8.050254821777344,0.0,7.041849694216782
563.0,1605.2958286830358,0.010742416339261191,0.0,0.003964629024267197,0.00011193035503051111,1168.2811453683037,0.0,0.05770473714385714,8.071249008178711,0.0,7.033880449766688
564.0,1610.6267787388392,0.008056812254445893,0.0,0.0029734717682003975,0.00012210785020475408,1175.3274972098213,0.0,0.06487520251955305,8.092243194580078,0.0,7.025911205316594
565.0,1615.957728794643,0.005371208169630595,0.0,0.0019823145121335983,0.00013228534537899707,1182.3738490513392,0.0,0.07204566789524897,8.113237380981445,0.0,7.0179419608665
566.0,1621.2886788504463,0.0026856040848152983,0.0,0.0009911572560667992,0.00014246284055324007,1189.420200892857,0.0,0.07921613327094487,8.134231567382812,0.0,7.0099727164164065
567.0,1626.61962890625,0.0,0.0,0.0,0.00015264033572748303,1196.466552734375,0.0,0.08638659864664078,8.15522575378418,0.0,7.0020034719663125
568.0,1619.0391148158483,0.0,0.0,0.0,0.00013105821484974252,1192.1194893973213,0.0,0.07587767751621348,8.130401815686907,0.0,6.998864154930061
569.0,1611.4586007254463,0.0,0.0,0.0,0.00010947609397200202,1187.772426060268,0.0,0.0653687563857862,8.105577877589635,0.0,6.9957248378938095
570.0,1603.8780866350446,0.0,0.0,0.0,8.789397309426152e-05,1183.4253627232142,0.0,0.054859835255358896,8.080753939492363,0.0,6.992585520857558
571.0,1596.297572544643,0.0,0.0,0.0,6.631185221652101e-05,1179.0782993861608,0.0,0.044350914124931605,8.055930001395089,0.0,6.9894462038213065
572.0,1588.7170584542412,0.0,0.0,0.0,4.4729731338780495e-05,1174.731236049107,0.0,0.033841992994504314,8.031106063297816,0.0,6.986306886785055
573.0,1581.1365443638392,0.0,0.0,0.0,2.314761046104001e-05,1170.3841727120537,0.0,0.023333071864077015,8.006282125200544,0.0,6.983167569748804
574.0,1573.5560302734375,0.0,0.0,0.0,1.5654895832994953e-06,1166.037109375,0.0,0.01282415073364973,7.9814581871032715,0.0,6.980028252712552
575.0,1576.494175502232,0.002513252464788301,0.0005778415527726923,0.001056501575346504,6.909274244597847e-05,1166.7481340680804,0.0,0.010992129200271197,8.02487291608538,0.0,6.983643258128846
576.0,1579.4323207310267,0.005026504929576602,0.0011556831055453845,0.002113003150693008,0.00013661999530865745,1167.4591587611608,0.0,0.009160107666892665,8.068287645067487,0.0,6.98725826354514
577.0,1582.3704659598213,0.007539757394364903,0.0017335246583180769,0.003169504726039512,0.0002041472481713364,1168.1701834542412,0.0,0.007328086133514131,8.111702374049596,0.0,6.990873268961434
578.0,1585.3086111886162,0.010053009859153203,0.002311366211090769,0.004226006301386016,0.0002716745010340154,1168.8812081473213,0.0,0.0054960646001355985,8.155117103031703,0.0,6.994488274377729
579.0,1588.2467564174108,0.012566262323941504,0.002889207763863461,0.0052825078767325204,0.0003392017538966944,1169.5922328404017,0.0,0.0036640430667570657,8.198531832013812,0.0,6.998103279794023
580.0,1591.1849016462054,0.015079514788729806,0.0034670493166361538,0.006339009452079024,0.0004067290067593733,1170.303257533482,0.0,0.001832021533378532,8.241946560995919,0.0,7.001718285210317
581.0,1594.123046875,0.017592767253518105,0.004044890869408846,0.007395511027425528,0.0004742562596220523,1171.0142822265625,0.0,0.0,8.285361289978027,0.0,7.005333290626611
582.0,1584.8178013392858,0.017112925116504942,0.0034670493166361538,0.006771672982722521,0.0004292082428167175,1179.723109654018,0.0,0.0024920175118105753,8.207539285932269,0.0,6.966074481550268
583.0,1575.5125558035713,0.01663308297949178,0.0028892077638634616,0.006147834938019514,0.0003841602260113827,1188.4319370814733,0.0,0.0049840350236211505,8.12971728188651,0.0,6.926815672473924
584.0,1566.207310267857,0.016153240842478617,0.002311366211090769,0.005523996893316507,0.00033911220920604786,1197.1407645089287,0.0,0.007476052535431725,8.051895277840751,0.0,6.887556863397581
585.0,1556.902064732143,0.01567339870546545,0.0017335246583180769,0.004900158848613501,0.00029406419240071306,1205.8495919363838,0.0,0.009968070047242301,7.974073273794992,0.0,6.848298054321238
586.0,1547.5968191964287,0.01519355656845229,0.0011556831055453847,0.004276320803910494,0.00024901617559537826,1214.5584193638392,0.0,0.012460087559052877,7.896251269749233,0.0,6.809039245244895
587.0,1538.2915736607142,0.014713714431439127,0.0005778415527726921,0.003652482759207487,0.0002039681587900434,1223.2672467912946,0.0,0.01495210507086345,7.8184292657034735,0.0,6.769780436168551
588.0,1528.986328125,0.014233872294425964,0.0,0.0030286447145044804,0.0001589201419847086,1231.97607421875,0.0,0.017444122582674026,7.740607261657715,0.0,6.730521627092208
589.0,1533.7953055245537,0.01588318151022707,0.00019283735725496496,0.002595981183860983,0.00013621726455832167,1230.7717110770088,0.0,0.01495210507086345,7.742547648293631,0.0,6.742812908442574
590.0,1538.604282924107,0.01753249072602817,0.0003856747145099299,0.002163317653217486,0.00011351438713193472,1229.567347935268,0.0,0.012460087559052875,7.744488034929548,0.0,6.755104189792941
591.0,1543.4132603236608,0.019181799941829274,0.0005785120717648949,0.0017306541225739888,9.081150970554778e-05,1228.3629847935267,0.0,0.009968070047242301,7.746428421565464,0.0,6.767395471143307
592.0,1548.2222377232142,0.020831109157630374,0.0007713494290198598,0.0012979905919304916,6.810863227916084e-05,1227.1586216517858,0.0,0.007476052535431725,7.7483688082013815,0.0,6.779686752493673
593.0,1553.031215122768,0.02248041837343148,0.0009641867862748248,0.0008653270612869945,4.540575485277389e-05,1225.9542585100446,0.0,0.00498403502362115,7.750309194837298,0.0,6.791978033844039
594.0,1557.8401925223213,0.024129727589232583,0.0011570241435297898,0.00043266353064349726,2.270287742638696e-05,1224.7498953683037,0.0,0.0024920175118105757,7.752249581473214,0.0,6.804269315194405
595.0,1562.649169921875,0.025779036805033684,0.0013498615007847548,0.0,0.0,1223.5455322265625,0.0,0.0,7.754189968109131,0.0,6.816560596544772
596.0,1554.3926827566963,0.022948042822203467,0.0018572334333189896,0.0,5.460441129149071e-05,1216.6661202566963,0.0,0.0,7.791789327348981,0.0,6.817418120214041
597.0,1546.136195591518,0.02011704883937325,0.0023646053658532245,0.0,0.00010920882258298141,1209.7867082868304,0.0,0.0,7.829388686588833,0.0,6.818275643883312
598.0,1537.8797084263392,0.01728605485654303,0.0028719772983874592,0.0,0.00016381323387447213,1202.9072963169642,0.0,0.0,7.866988045828683,0.0,6.8191331675525815
599.0,1529.6232212611608,0.014455060873712813,0.0033793492309216943,0.0,0.00021841764516596283,1196.0278843470983,0.0,0.0,7.904587405068534,0.0,6.819990691221852
600.0,1521.366734095982,0.011624066890882596,0.0038867211634559294,0.0,0.00027302205645745356,1189.148472377232,0.0,0.0,7.942186764308384,0.0,6.820848214891122
601.0,1513.1102469308037,0.008793072908052375,0.004394093095990164,0.0,0.00032762646774894426,1182.2690604073662,0.0,0.0,7.9797861235482355,0.0,6.821705738560392
602.0,1504.853759765625,0.005962078925222158,0.004901465028524399,0.0,0.00038223087904043496,1175.3896484375,0.0,0.0,8.017385482788086,0.0,6.822563262229662
603.0,1507.520228794643,0.005110353364476136,0.005183926051748651,0.0017725696255053794,0.0004201132770893829,1183.7933872767858,0.0,0.0030819039259638104,7.955803394317627,0.0,6.807148951591044
604.0,1510.1866978236608,0.004258627803730113,0.005466387074972902,0.0035451392510107587,0.00045799567513833087,1192.1971261160713,0.0,0.006163807851927621,7.894221305847168,0.0,6.791734640952427
605.0,1512.8531668526787,0.0034069022429840906,0.0057488480981971535,0.005317708876516138,0.0004958780731872789,1200.600864955357,0.0,0.009245711777891432,7.832639217376709,0.0,6.776320330313809
606.0,1515.5196358816963,0.002555176682238068,0.006031309121421405,0.0070902785020215174,0.0005337604712362268,1209.004603794643,0.0,0.012327615703855242,7.77105712890625,0.0,6.760906019675192
607.0,1518.1861049107142,0.0017034511214920455,0.006313770144645656,0.008862848127526897,0.0005716428692851748,1217.4083426339287,0.0,0.015409519629819051,7.709475040435791,0.0,6.745491709036574
608.0,1520.852573939732,0.0008517255607460228,0.006596231167869908,0.010635417753032277,0.0006095252673341228,1225.8120814732142,0.0,0.018491423555782864,7.647892951965332,0.0,6.730077398397957
