day,S,I,P,D,E,R,Q,W,H,A,R_t
301.0,21.166487216949463,0.43652281165122986,0.0,0.0,0.25627660751342773,1985.203857421875,0.6449272036552429,0.05619783978909254,499.5823287963867,0.02201661840081215,0.15122607233519847
302.0,21.602345194135395,0.3741624099867685,0.0,0.0,0.647039668900626,1985.9004821777344,0.6379347315856388,0.0848738473973104,499.5366537911551,0.02214233397639223,0.15434010298705894
303.0,22.038203171321324,0.31180200832230703,0.0,0.0,1.0378027302878243,1986.5971069335938,0.6309422595160348,0.11354985500552825,499.4909787859235,0.02226804955197232,0.15745413363891944
304.0,22.474061148507257,0.24944160665784565,0.0,0.0,1.4285657916750227,1987.2937316894531,0.6239497874464308,0.14222586261374612,499.445303780692,0.02239376512755241,0.1605681642907799
305.0,22.909919125693182,0.18708120499338424,0.0,0.0,1.819328853062221,1987.9903564453125,0.6169573153768266,0.17090187022196396,499.39962877546037,0.02251948070313249,0.1636821949426404
306.0,23.345777102879115,0.12472080332892282,0.0,0.0,2.210091914449419,1988.6869812011719,0.6099648433072227,0.1995778778301818,499.3539537702288,0.02264519627871258,0.16679622559450089
307.0,23.781635080065044,0.06236040166446144,0.0,0.0,2.6008549758366177,1989.3836059570312,0.6029723712376186,0.2282538854383997,499.3082787649972,0.02277091185429267,0.16991025624636136
308.0,24.217493057250977,0.0,0.0,0.0,2.991618037223816,1990.0802307128906,0.5959798991680145,0.2569298930466175,499.2626037597656,0.02289662742987275,0.17302428689822186
309.0,24.830673217773438,0.2126873391015189,0.0,0.0,2.6627282926014493,1988.8636082240514,0.5911785225783075,0.2322985112134899,499.4492721557617,0.02263580196137939,0.17740521351864982
310.0,25.4438533782959,0.4253746782030378,0.0,0.0,2.333838547979082,1987.646985735212,0.5863771459886006,0.2076671293803624,499.6359405517578,0.022374976492886032,0.18178614013907776
311.0,26.05703353881836,0.6380620173045567,0.0,0.0,2.0049488033567155,1986.4303632463727,0.5815757693988937,0.18303574754723478,499.8226089477539,0.022114151024392674,0.18616706675950573
312.0,26.67021369934082,0.8507493564060756,0.0,0.0,1.676059058734349,1985.2137407575335,0.5767743928091866,0.15840436571410726,500.00927734375,0.021853325555899313,0.1905479933799337
313.0,27.28339385986328,1.0634366955075945,0.0,0.0,1.347169314111982,1983.9971182686943,0.5719730162194797,0.13377298388097966,500.1959457397461,0.02159250008740595,0.19492892000036166
314.0,27.896574020385742,1.2761240346091134,0.0,0.0,1.0182795694896154,1982.7804957798548,0.5671716396297727,0.10914160204785209,500.3826141357422,0.021331674618912593,0.1993098466207896
315.0,28.509754180908203,1.4888113737106323,0.0,0.0,0.6893898248672485,1981.5638732910156,0.5623702630400658,0.08451022021472454,500.5692825317383,0.021070849150419235,0.20369077324121757
316.0,28.125301701681956,1.4151648453303747,0.0,0.0,0.8612116745540075,1981.9101518903462,0.5525303057261876,0.09119526456509318,500.59023175920754,0.021011473278381994,0.20094401428036554
317.0,27.740849222455704,1.3415183169501168,0.0,0.0,1.0330335242407662,1982.2564304896764,0.5426903484123093,0.09788030891546182,500.61118098667686,0.020952097406344752,0.19819725531951352
318.0,27.35639674322946,1.2678717885698592,0.0,0.0,1.2048553739275252,1982.6027090890066,0.5328503910984312,0.10456535326583044,500.63213021414623,0.020892721534307514,0.1954504963586615
319.0,26.971944264003206,1.1942252601896013,0.0,0.0,1.376677223614284,1982.9489876883372,0.5230104337845529,0.11125039761619909,500.6530794416155,0.020833345662270273,0.19270373739780947
320.0,26.58749178477696,1.1205787318093436,0.0,0.0,1.548499073301043,1983.2952662876673,0.5131704764706748,0.11793544196656772,500.67402866908486,0.020773969790233035,0.18995697843695744
321.0,26.20303930555071,1.046932203429086,0.0,0.0,1.7203209229878018,1983.6415448869975,0.5033305191567966,0.12462048631693635,500.6949778965542,0.020714593918195794,0.18721021947610542
322.0,25.818586826324463,0.9732856750488281,0.0,0.0,1.8921427726745605,1983.9878234863281,0.4934905618429184,0.131305530667305,500.71592712402344,0.020655218046158552,0.1844634605152534
323.0,26.11768000466483,0.8747904385839189,0.0,0.0,1.6558307196412767,1984.0016784667969,0.4895983008401735,0.11264624373455133,500.69818987165183,0.019623881671577692,0.18660036146433684
324.0,26.416773183005198,0.7762952021190098,0.0,0.0,1.4195186666079929,1984.0155334472656,0.48570603983742844,0.09398695680179767,500.6804526192801,0.018592545296996832,0.1887372624134203
325.0,26.715866361345565,0.6777999656541007,0.0,0.0,1.1832066135747092,1984.0293884277344,0.48181377883468357,0.07532766986904399,500.6627153669085,0.017561208922415972,0.19087416336250373
326.0,27.01495953968593,0.5793047291891916,0.0,0.0,0.9468945605414254,1984.0432434082031,0.4779215178319386,0.05666838293629033,500.6449781145368,0.01652987254783511,0.19301106431158715
327.0,27.314052718026296,0.4808094927242824,0.0,0.0,0.7105825075081417,1984.0570983886719,0.4740292568291937,0.03800909600353668,500.6272408621652,0.015498536173254251,0.1951479652606706
328.0,27.613145896366664,0.3823142562593734,0.0,0.0,0.47427045447485794,1984.0709533691406,0.4701369958264487,0.019349809070783007,500.6095036097935,0.014467199798673391,0.19728486620975405
329.0,27.91223907470703,0.2838190197944641,0.0,0.0,0.2379584014415741,1984.0848083496094,0.46624473482370377,0.0006905221380293369,500.5917663574219,0.013435863424092531,0.1994217671588375
330.0,27.29244211741856,0.397985543523516,0.0,0.0,0.3647962893758501,1983.9618007114955,0.45917563246829174,0.01644354672836406,500.47602408272877,0.013955741222681745,0.1949935661760599
331.0,26.672645160130095,0.5121520672525679,0.0,0.0,0.49163417731012615,1983.8387930733818,0.45210653011287966,0.03219657131869878,500.36028180803567,0.014475619021270956,0.19056536519328232
332.0,26.05284820284162,0.6263185909816198,0.0,0.0,0.6184720652444022,1983.7157854352677,0.4450374277574676,0.0479495959090335,500.2445395333426,0.014995496819860168,0.18613716421050472
333.0,25.433051245553155,0.7404851147106716,0.0,0.0,0.7453099531786782,1983.5927777971542,0.4379683254020555,0.06370262049936823,500.12879725864957,0.015515374618449382,0.18170896322772712
334.0,24.81325428826468,0.8546516384397235,0.0,0.0,0.8721478411129542,1983.46977015904,0.43089922304664335,0.07945564508970294,500.0130549839565,0.016035252417038594,0.1772807622449495
335.0,24.193457330976212,0.9688181621687755,0.0,0.0,0.9989857290472303,1983.3467625209264,0.42383012069123127,0.09520866968003766,499.8973127092634,0.01655513021562781,0.17285256126217194
336.0,23.573660373687744,1.0829846858978271,0.0,0.0,1.1258236169815063,1983.2237548828125,0.41676101833581924,0.11096169427037239,499.7815704345703,0.01707500801421702,0.16842436027939434
337.0,24.4993713923863,1.1824444771877358,0.0,0.0,1.0056202837399075,1983.0837184361048,0.41504946244614466,0.10878386987107141,499.56720842633933,0.016807555287544216,0.1750381946884926
338.0,25.42508241108486,1.2819042684776443,0.0,0.0,0.8854169504983085,1982.9436819893976,0.41333790655647007,0.10660604547177042,499.3528464181083,0.016540102560871413,0.18165202909759087
339.0,26.350793429783412,1.3813640597675527,0.0,0.0,0.7652136172567094,1982.8036455426898,0.4116263506667954,0.10442822107246943,499.1384844098772,0.01627264983419861,0.18826586350668914
340.0,27.27650444848197,1.4808238510574614,0.0,0.0,0.6450102840151105,1982.663609095982,0.4099147947771209,0.10225039667316846,498.92412240164623,0.01600519710752581,0.1948796979157874
341.0,28.202215467180523,1.5802836423473698,0.0,0.0,0.5248069507735116,1982.5235726492742,0.40820323888744625,0.10007257227386747,498.70976039341514,0.015737744380853007,0.20149353232488568
342.0,29.12792648587908,1.6797434336372783,0.0,0.0,0.40460361753191254,1982.383536202567,0.40649168299777166,0.09789474787456648,498.4953983851841,0.015470291654180202,0.20810736673398395
343.0,30.053637504577637,1.779203224927187,0.0,0.0,0.2844002842903137,1982.2434997558594,0.4047801271080971,0.0957169234752655,498.2810363769531,0.0152028389275074,0.2147212011430822
344.0,29.970616068158833,1.7151022798248698,0.0,0.0,0.3370189028126853,1982.0104675292969,0.3998543790408543,0.11709695362618992,498.17911093575617,0.014095964375883339,0.21412804623643397
345.0,29.887594631740026,1.6510013347225532,0.0,0.0,0.38963752133505686,1981.7774353027344,0.3949286309736116,0.13847698377711434,498.0771854945592,0.012989089824259281,0.2135348913297857
346.0,29.80457319532122,1.5869003896202358,0.0,0.0,0.4422561398574284,1981.5444030761719,0.39000288290636886,0.15985701392803875,497.9752600533622,0.011882215272635221,0.21294173642313746
347.0,29.721551758902415,1.5227994445179192,0.0,0.0,0.4948747583798,1981.3113708496094,0.385077134839126,0.18123704407896316,497.87333461216514,0.010775340721011162,0.21234858151648922
348.0,29.638530322483607,1.4586984994156018,0.0,0.0,0.5474933769021715,1981.0783386230469,0.38015138677188326,0.20261707422988753,497.7714091709681,0.0096684661693871,0.21175542660984098
349.0,29.5555088860648,1.3945975543132851,0.0,0.0,0.6001119954245431,1980.8453063964844,0.37522563870464054,0.22399710438081197,497.6694837297712,0.008561591617763042,0.2111622717031927
350.0,29.472487449645996,1.330496609210968,0.0,0.0,0.6527306139469147,1980.6122741699219,0.37029989063739777,0.24537713453173637,497.5675582885742,0.007454717066138983,0.21056911679654447
351.0,29.454117843082972,1.386605290696025,0.0,0.0,0.5702594369649887,1980.2561776297434,0.36411191097327644,0.24452436502490726,497.7676773071289,0.008940078817041857,0.2104378733161126
352.0,29.43574823651995,1.4427139721810818,0.0,0.0,0.48778825998306274,1979.9000810895648,0.357923931309155,0.24367159551807815,497.96779632568365,0.01042544056794473,0.21030662983568071
353.0,29.417378629956925,1.4988226536661386,0.0,0.0,0.4053170830011368,1979.543984549386,0.3517359516450337,0.242818826011249,498.1679153442383,0.011910802318847606,0.21017538635524885
354.0,29.399009023393905,1.5549313351511955,0.0,0.0,0.3228459060192108,1979.1878880092077,0.34554797198091236,0.24196605650441988,498.36803436279297,0.013396164069750478,0.21004414287481696
355.0,29.38063941683088,1.6110400166362524,0.0,0.0,0.24037472903728488,1978.831791469029,0.33935999231679104,0.24111328699759074,498.5681533813476,0.014881525820653354,0.2099128993943851
356.0,29.362269810267854,1.6671486981213093,0.0,0.0,0.1579035520553589,1978.4756949288503,0.3331720126526696,0.2402605174907616,498.76827239990234,0.016366887571556226,0.2097816559139532
357.0,29.343900203704834,1.7232573796063662,0.0,0.0,0.07543237507343292,1978.1195983886719,0.3269840329885483,0.2394077479839325,498.96839141845703,0.0178522493224591,0.20965041243352134
358.0,29.35596854346139,1.7000848539173603,0.0,0.0,0.19538711277501924,1978.7759007045202,0.3186661292399679,0.205206641129085,498.75623430524547,0.016780979997877563,0.20973663588677016
359.0,29.368036883217947,1.6769123282283545,0.0,0.0,0.31534185047660557,1979.4322030203684,0.3103482254913875,0.17100553427423748,498.544077192034,0.015709710673296025,0.20982285934001899
360.0,29.380105222974507,1.6537398025393486,0.0,0.0,0.43529658817819183,1980.0885053362167,0.30203032174280714,0.13680442741939,498.3319200788226,0.014638441348714488,0.2099090827932678
361.0,29.39217356273106,1.6305672768503428,0.0,0.0,0.5552513258797781,1980.7448076520645,0.2937124179942267,0.10260332056454251,498.119762965611,0.013567172024132951,0.2099953062465166
362.0,29.40424190248762,1.607394751161337,0.0,0.0,0.6752060635813644,1981.4011099679128,0.2853945142456463,0.06840221370969501,497.90760585239957,0.012495902699551413,0.21008152969976543
363.0,29.416310242244176,1.584222225472331,0.0,0.0,0.7951608012829507,1982.057412283761,0.277076610497066,0.03420110685484752,497.6954487391881,0.011424633374969875,0.21016775315301425
364.0,29.428378582000732,1.5610496997833252,0.0,0.0,0.9151155389845371,1982.7137145996094,0.26875870674848557,0.0,497.48329162597656,0.010353364050388336,0.21025397660626308
365.0,29.964100633348735,1.4105588282857622,0.0,0.0,0.7975028731993266,1982.3281598772323,0.26616174408367704,0.05702850355633668,497.71551622663225,0.010360508342273533,0.21408149606465685
366.0,30.499822684696742,1.2600679567881994,0.0,0.0,0.6798902074141162,1981.942605154855,0.26356478141886847,0.11405700711267336,497.947740827288,0.01036765263415873,0.21790901552305061
367.0,31.03554473604475,1.1095770852906364,0.0,0.0,0.5622775416289056,1981.5570504324778,0.26096781875405994,0.17108551066901,498.17996542794367,0.010374796926043928,0.22173653498144438
368.0,31.57126678739275,0.9590862137930733,0.0,0.0,0.4446648758436952,1981.1714957101003,0.25837085608925137,0.22811401422534672,498.4121900285993,0.010381941217929127,0.22556405443983812
369.0,32.10698883874076,0.8085953422955104,0.0,0.0,0.3270522100584847,1980.785940987723,0.25577389342444284,0.28514251778168337,498.644414629255,0.010389085509814322,0.2293915738982319
370.0,32.642710890088765,0.6581044707979473,0.0,0.0,0.20943954427327421,1980.4003862653458,0.25317693075963427,0.34217102133802,498.8766392299107,0.01039622980169952,0.23321909335662566
371.0,33.17843294143677,0.5076135993003845,0.0,0.0,0.09182687848806381,1980.0148315429688,0.25057996809482574,0.3991995248943567,499.1088638305664,0.010403374093584716,0.23704661281501943
372.0,32.48880747386387,0.654867947101593,0.0,0.0,0.2761188681636538,1981.5526689801898,0.24877450774822918,0.34703866498810904,499.08033098493297,0.010787334392911622,0.23211951509802717
373.0,31.79918200629098,0.8021222949028015,0.0,0.0,0.46041085783924374,1983.0905064174108,0.24696904740163256,0.2948778050818614,499.05179813929965,0.011171294692238525,0.22719241738103493
374.0,31.10955653871809,0.94937664270401,0.0,0.0,0.6447028475148338,1984.6283438546316,0.245163587055036,0.24271694517561368,499.02326529366627,0.011555254991565433,0.22226531966404267
375.0,30.419931071145193,1.0966309905052185,0.0,0.0,0.8289948371904237,1986.1661812918528,0.24335812670843943,0.190556085269366,498.99473244803295,0.011939215290892338,0.2173382219470504
376.0,29.7303056035723,1.243885338306427,0.0,0.0,1.0132868268660136,1987.7040187290736,0.24155266636184286,0.13839522536311835,498.96619960239957,0.012323175590219242,0.21241112423005815
377.0,29.04068013599941,1.3911396861076355,0.0,0.0,1.1975788165416037,1989.2418561662946,0.23974720601524624,0.08623436545687065,498.93766675676625,0.012707135889546146,0.2074840265130659
378.0,28.351054668426514,1.538394033908844,0.0,0.0,1.3818708062171936,1990.7796936035156,0.23794174566864967,0.03407350555062294,498.9091339111328,0.013091096188873053,0.20255692879607365
379.0,28.26163857323783,1.4788061422961098,0.0,0.0,1.1844606910433089,1990.0147051130023,0.23590933052556856,0.04494652897119522,498.94947923932756,0.011962733755353838,0.20191808661407434
380.0,28.172222478049143,1.419218250683376,0.0,0.0,0.9870505758694241,1989.2497166224887,0.23387691538248745,0.0558195523917675,498.9898245675223,0.010834371321834626,0.20127924443207504
381.0,28.082806382860454,1.3596303590706416,0.0,0.0,0.7896404606955392,1988.4847281319753,0.23184450023940628,0.06669257581233978,499.03016989571705,0.00970600888831541,0.20064040225007573
382.0,27.993390287671772,1.3000424674579076,0.0,0.0,0.5922303455216544,1987.7197396414622,0.22981208509632522,0.07756559923291206,499.07051522391185,0.008577646454796195,0.2000015600680764
383.0,27.903974192483084,1.2404545758451735,0.0,0.0,0.39482023034776964,1986.9547511509488,0.22777966995324406,0.08843862265348434,499.1108605521066,0.0074492840212769815,0.1993627178860771
384.0,27.814558097294398,1.1808666842324393,0.0,0.0,0.19741011517388476,1986.1897626604352,0.22574725481016295,0.09931164607405663,499.15120588030135,0.006320921587757766,0.1987238757040778
385.0,27.725142002105713,1.1212787926197052,0.0,0.0,0.0,1985.4247741699219,0.22371483966708183,0.1101846694946289,499.1915512084961,0.005192559154238552,0.19808503352207849
386.0,28.57857186453683,1.3774052602904183,0.0,0.0,0.07465553283691406,1983.900107247489,0.21832197904586792,0.09748531864689929,499.0817413330078,0.005575286141330642,0.20418244802388963
387.0,29.432001726967947,1.6335317279611314,0.0,0.0,0.14931106567382812,1982.375440325056,0.21292911842465403,0.08478596779916968,498.97193145751953,0.005958013128422732,0.21027986252570077
388.0,30.285431589399067,1.8896581956318448,0.0,0.0,0.2239665985107422,1980.8507734026225,0.2075362578034401,0.07208661695144006,498.86212158203125,0.0063407401155148235,0.21637727702751192
389.0,31.138861451830188,2.1457846633025577,0.0,0.0,0.29862213134765625,1979.32610648019,0.20214339718222618,0.059387266103710444,498.75231170654297,0.006723467102606914,0.2224746915293231
390.0,31.9922913142613,2.4019111309732706,0.0,0.0,0.3732776641845703,1977.8014395577566,0.19675053656101224,0.04668791525598083,498.6425018310547,0.007106194089699005,0.22857210603113423
391.0,32.84572117669242,2.6580375986439844,0.0,0.0,0.4479331970214844,1976.2767726353236,0.19135767593979836,0.03398856440825121,498.5326919555664,0.007488921076791095,0.23466952053294537
392.0,33.699151039123535,2.9141640663146973,0.0,0.0,0.5225887298583984,1974.7521057128906,0.18596481531858444,0.021289213560521603,498.4228820800781,0.007871648063883185,0.24076693503475652
393.0,33.12035771778652,2.762187080723899,0.0,0.0,0.7202423081866333,1976.1673496791295,0.1852910135473524,0.04263382112341268,498.5236979893275,0.00716057640966028,0.2366316886056962
394.0,32.541564396449495,2.6102100951331,0.0,0.0,0.9178958865148681,1977.5825936453684,0.18461721177612034,0.06397842868630375,498.624513898577,0.006449504755437373,0.23249644217663584
395.0,31.962771075112478,2.458233109542302,0.0,0.0,1.1155494648431028,1978.9978376116069,0.18394341000488826,0.08532303624919484,498.7253298078265,0.0057384331012144685,0.22836119574757552
396.0,31.38397775377546,2.306256123951503,0.0,0.0,1.3132030431713377,1980.4130815778462,0.1832696082336562,0.1066676438120859,498.82614571707586,0.005027361446991563,0.22422594931851517
397.0,30.805184432438445,2.154279138360705,0.0,0.0,1.5108566214995727,1981.8283255440847,0.18259580646242413,0.128012251374977,498.92696162632535,0.004316289792768657,0.22009070288945484
398.0,30.22639111110142,2.0023021527699063,0.0,0.0,1.7085101998278074,1983.2435695103236,0.18192200469119207,0.14935685893786807,499.02777753557484,0.003605218138545752,0.2159554564603945
399.0,29.647597789764404,1.8503251671791077,0.0,0.0,1.906163778156042,1984.6588134765625,0.18124820291996002,0.17070146650075912,499.1285934448242,0.002894146484322846,0.21182021003133417
400.0,30.806866373334614,1.6088680207197155,0.0,0.0,1.676484998847757,1984.5334908621653,0.1809981811259474,0.1463155427149364,499.17991856166293,0.00302533944237179,0.22010271968340953
401.0,31.966134956904824,1.3674108742603235,0.0,0.0,1.446806219539472,1984.4081682477677,0.18074815933193478,0.12192961892911366,499.2312436785017,0.003156532400420734,0.22838522933548486
402.0,33.125403540475034,1.1259537278009313,0.0,0.0,1.2171274402311871,1984.2828456333707,0.18049813753792218,0.09754369514329092,499.28256879534035,0.0032877253584696776,0.23666773898756022
403.0,34.28467212404523,0.8844965813415391,0.0,0.0,0.987448660922902,1984.157523018973,0.18024811574390956,0.07315777135746819,499.3338939121792,0.003418918316518622,0.24495024863963555
404.0,35.44394070761544,0.6430394348821471,0.0,0.0,0.7577698816146169,1984.032200404576,0.17999809394989696,0.04877184757164546,499.38521902901783,0.0035501112745675656,0.2532327582917109
405.0,36.60320929118565,0.4015822884227548,0.0,0.0,0.5280911023063319,1983.9068777901784,0.17974807215588434,0.024385923785822716,499.4365441458566,0.003681304232616509,0.26151526794378627
406.0,37.76247787475586,0.1601251419633627,0.0,0.0,0.2984123229980469,1983.7815551757812,0.17949805036187172,0.0,499.4878692626953,0.0038124971906654537,0.2697977775958616
407.0,38.0796116420201,0.5742141822619098,0.0,0.0,0.3118376476424081,1984.161904471261,0.1726247335651091,0.005146465663399015,499.27301461356024,0.003854367981797882,0.27206357132614234
408.0,38.39674540928432,0.9883032225604568,0.0,0.0,0.3252629722867693,1984.542253766741,0.1657514167683465,0.01029293132679803,499.0581599644252,0.003896238772930311,0.27432936505642314
409.0,38.71387917654855,1.4023922628590038,0.0,0.0,0.33868829693113056,1984.922603062221,0.15887809997158392,0.015439396990197043,498.8433053152902,0.0039381095640627405,0.2765951587867039
410.0,39.031012943812776,1.8164813031575509,0.0,0.0,0.35211362157549175,1985.3029523577009,0.1520047831748213,0.02058586265359606,498.6284506661551,0.0039799803551951686,0.2788609525169846
411.0,39.34814671107701,2.230570343456098,0.0,0.0,0.365538946219853,1985.683301653181,0.1451314663780587,0.025732328316995075,498.4135960170201,0.004021851146327598,0.28112674624726536
412.0,39.66528047834123,2.644659383754645,0.0,0.0,0.37896427086421425,1986.0636509486608,0.13825814958129612,0.030878793980394087,498.1987413678851,0.0040637219374600264,0.28339253997754615
413.0,39.98241424560547,3.058748424053192,0.0,0.0,0.39238959550857544,1986.4440002441406,0.1313848327845335,0.036025259643793106,497.98388671875,0.004105592728592455,0.2856583337078269
414.0,38.95019340515137,2.884151360818318,0.0,0.0,0.3386235878403698,1986.06447492327,0.13155129179358482,0.044833133529339514,498.0296968732561,0.004973264061845839,0.27828352928778066
415.0,37.917972564697266,2.709554297583444,0.0,0.0,0.2848575801721641,1985.6849496023997,0.13171775080263615,0.05364100741488593,498.0755070277622,0.005840935395099223,0.27090872486773443
416.0,36.885751724243164,2.5349572343485693,0.0,0.0,0.23109157250395843,1985.3054242815292,0.13188420981168747,0.06244888130043234,498.1213171822684,0.006708606728352606,0.2635339204476882
417.0,35.85353088378906,2.3603601711136957,0.0,0.0,0.17732556483575276,1984.9258989606583,0.1320506688207388,0.07125675518597877,498.16712733677457,0.00757627806160599,0.25615911602764196
418.0,34.82131004333496,2.185763107878821,0.0,0.0,0.12355955716754707,1984.5463736397878,0.13221712782979012,0.08006462907152517,498.21293749128074,0.008443949394859374,0.24878431160759576
419.0,33.78908920288086,2.011166044643947,0.0,0.0,0.06979354949934141,1984.1668483189176,0.13238358683884144,0.08887250295707158,498.25874764578685,0.009311620728112757,0.24140950718754953
420.0,32.75686836242676,1.8365689814090729,0.0,0.0,0.01602754183113575,1983.7873229980469,0.13255004584789276,0.09768037684261799,498.30455780029297,0.01017929206136614,0.2340347027675033
421.0,34.00336292811802,1.6795288068907601,0.0,0.0,0.10625059210828372,1982.6835065569194,0.13211285349513804,0.08379013498363616,498.4137976510184,0.00927514471446297,0.242940407121021
422.0,35.249857493809294,1.5224886323724474,0.0,0.0,0.1964736423854317,1981.5796901157923,0.1316756611423833,0.06989989312465436,498.52303750174383,0.0083709973675598,0.25184611147453867
423.0,36.49635205950055,1.3654484578541348,0.0,0.0,0.28669669266257963,1980.475873674665,0.13123846878962858,0.05600965126567255,498.6322773524693,0.007466850020656628,0.2607518158280564
424.0,37.74284662519183,1.208408283335822,0.0,0.0,0.37691974293972763,1979.372057233538,0.13080127643687384,0.04211940940669072,498.74151720319475,0.006562702673753458,0.2696575201815741
425.0,38.989341190883096,1.051368108817509,0.0,0.0,0.4671427932168756,1978.2682407924108,0.13036408408411912,0.028229167547708902,498.85075705392023,0.005658555326850287,0.27856322453509175
426.0,40.23583575657436,0.8943279342991964,0.0,0.0,0.5573658434940235,1977.1644243512837,0.1299268917313644,0.014338925688727092,498.95999690464566,0.004754407979947116,0.2874689288886094
427.0,41.482330322265625,0.7372877597808838,0.0,0.0,0.6475888937711716,1976.0606079101562,0.12948969937860966,0.00044868382974527776,499.0692367553711,0.003850260633043945,0.29637463324212715
428.0,41.698705264500205,0.8644352555274963,0.0,0.0,0.5550761946610042,1976.5839015415736,0.12562822311052255,0.026395561115350574,498.75215911865234,0.003663689929193684,0.2979205455293435
429.0,41.9150802067348,0.9915827512741089,0.0,0.0,0.46256349555083687,1977.107195172991,0.12176674684243542,0.05234243840095587,498.4350814819336,0.003477119225343423,0.2994664578165598
430.0,42.13145514896938,1.1187302470207214,0.0,0.0,0.37005079644066946,1977.6304888044085,0.11790527057434831,0.07828931568656117,498.11800384521484,0.0032905485214931624,0.30101237010377613
431.0,42.34783009120396,1.245877742767334,0.0,0.0,0.2775380973305021,1978.1537824358259,0.11404379430626121,0.10423619297216646,497.8009262084961,0.0031039778176429017,0.3025582823909925
432.0,42.56420503343854,1.3730252385139465,0.0,0.0,0.18502539822033479,1978.6770760672434,0.11018231803817409,0.13018307025777176,497.48384857177734,0.002917407113792641,0.3041041946782088
433.0,42.78057997567313,1.500172734260559,0.0,0.0,0.0925126991101674,1979.2003696986608,0.10632084177008697,0.15612994754337706,497.1667709350586,0.00273083640994238,0.3056501069654251
434.0,42.996954917907715,1.6273202300071716,0.0,0.0,0.0,1979.7236633300781,0.10245936550199986,0.18207682482898235,496.84969329833984,0.0025442657060921192,0.30719601925264145
435.0,43.09011663709368,1.5223028553383693,0.0,0.0,0.008552322962454386,1978.958443777902,0.10432110673614911,0.17807746518935477,496.8946391514369,0.002560844615800306,0.30786162241768655
436.0,43.183278356279644,1.4172854806695667,0.0,0.0,0.017104645924908773,1978.1932242257253,0.10618284797029837,0.17407810554972716,496.939585004534,0.002577423525508493,0.3085272255827317
437.0,43.27644007546561,1.3122681060007642,0.0,0.0,0.025656968887363157,1977.4280046735491,0.10804458920444761,0.17007874591009958,496.9845308576311,0.00259400243521668,0.3091928287477768
438.0,43.36960179465158,1.2072507313319616,0.0,0.0,0.034209291849817546,1976.6627851213727,0.10990633043859686,0.16607938627047197,497.02947671072826,0.002610581344924867,0.3098584319128219
439.0,43.462763513837544,1.102233356663159,0.0,0.0,0.042761614812271934,1975.8975655691966,0.1117680716727461,0.1620800266308444,497.07442256382535,0.002627160254633054,0.310524035077867
440.0,43.55592523302351,0.9972159819943565,0.0,0.0,0.051313937774726315,1975.13234601702,0.11362981290689536,0.15808066699121678,497.1193684169225,0.002643739164341241,0.3111896382429122
441.0,43.64908695220947,0.8921986073255539,0.0,0.0,0.05986626073718071,1974.3671264648438,0.11549155414104462,0.1540813073515892,497.16431427001953,0.002660318074049428,0.3118552414079573
442.0,43.07868167332241,0.7934640518256596,0.0,0.0,0.08014376355069024,1975.2546604701452,0.11702588333615234,0.1320696920156479,497.2068383353097,0.003429832144839955,0.3077799241821361
443.0,42.50827639443534,0.6947294963257653,0.0,0.0,0.10042126636419976,1976.142194475446,0.11856021253126008,0.11005807667970657,497.24936240059986,0.004199346215630482,0.30370460695631496
444.0,41.93787111554827,0.5959949408258711,0.0,0.0,0.1206987691777093,1977.0297284807477,0.12009454172636783,0.08804646134376526,497.29188646589,0.0049688602864210105,0.2996292897304938
445.0,41.3674658366612,0.49726038532597683,0.0,0.0,0.14097627199121884,1977.9172624860491,0.12162887092147553,0.06603484600782394,497.3344105311803,0.005738374357211537,0.29555397250467264
446.0,40.79706055777413,0.39852582982608253,0.0,0.0,0.16125377480472836,1978.8047964913508,0.12316320011658329,0.04402323067188263,497.37693459647045,0.006507888428002064,0.2914786552788515
447.0,40.226655278887065,0.29979127432618824,0.0,0.0,0.1815312776182379,1979.6923304966517,0.12469752931169102,0.022011615335941315,497.4194586617606,0.007277402498792592,0.2874033380530303
448.0,39.65625,0.20105671882629395,0.0,0.0,0.20180878043174744,1980.5798645019531,0.12623185850679874,0.0,497.4619827270508,0.008046916569583118,0.28332802082720915
449.0,40.69644914354597,0.19089490175247192,0.0,0.0,0.23083495135818208,1980.799543108259,0.12194004308964526,0.010422317045075553,497.3083387102399,0.007581901262580816,0.29075982702691394
450.0,41.73664828709194,0.1807330846786499,0.0,0.0,0.2598611222846168,1981.0192217145645,0.11764822767249176,0.020844634090151106,497.1546946934291,0.007116885955578514,0.29819163322661874
451.0,42.7768474306379,0.17057126760482788,0.0,0.0,0.2888872932110514,1981.2389003208707,0.11335641225533825,0.03126695113522666,497.0010506766183,0.006651870648576214,0.30562343942632353
452.0,43.81704657418388,0.16040945053100586,0.0,0.0,0.31791346413748606,1981.4585789271762,0.10906459683818476,0.04168926818030221,496.84740665980746,0.00618685534157391,0.31305524562602827
453.0,44.85724571772984,0.15024763345718384,0.0,0.0,0.34693963506392067,1981.6782575334823,0.10477278142103126,0.05211158522537777,496.69376264299666,0.005721840034571609,0.32048705182573306
454.0,45.89744486127581,0.14008581638336182,0.0,0.0,0.37596580599035534,1981.8979361397878,0.10048096600387776,0.06253390227045331,496.54011862618586,0.005256824727569308,0.32791885802543785
