day,S,I,D,C,A,W,P,V,R_t
464.0,3150.5057547433034,0.5931814312934875,3.835216896874564,0.0,4.196044445037842,0.24546132130282267,0.0,1018.6703316824777,7.155960594498893
465.0,3149.6281389508927,0.5852529406547546,3.8343400614602223,0.0,4.196044445037842,0.24529302333082473,0.0,1016.5812726702009,7.159073608507331
466.0,3148.7505231584823,0.5773244500160217,3.833463226045881,0.0,4.196044445037842,0.24512472535882676,0.0,1014.4922136579241,7.16218662251577
467.0,3147.8729073660716,0.5693959593772888,3.8325863906315396,0.0,4.196044445037842,0.24495642738682882,0.0,1012.4031546456473,7.165299636524208
468.0,3146.995291573661,0.5614674687385559,3.831709555217198,0.0,4.196044445037842,0.24478812941483089,0.0,1010.3140956333706,7.168412650532646
469.0,3146.11767578125,0.553538978099823,3.8308327198028564,0.0,4.196044445037842,0.24461983144283295,0.0,1008.2250366210938,7.171525664541084
470.0,3141.5915876116073,0.5557363288743156,3.82955230985369,0.0,4.196044445037842,0.24486434885433742,0.0,1013.793683733259,7.159428315718693
471.0,3137.065499441964,0.557933679648808,3.8282718999045238,0.0,4.196044445037842,0.24510886626584188,0.0,1019.3623308454241,7.147330966896302
472.0,3132.5394112723216,0.5601310304233006,3.826991489955357,0.0,4.196044445037842,0.24535338367734635,0.0,1024.9309779575892,7.135233618073911
473.0,3128.0133231026784,0.5623283811977932,3.8257110800061906,0.0,4.196044445037842,0.24559790108885085,0.0,1030.4996250697545,7.123136269251519
474.0,3123.487234933036,0.5645257319722857,3.824430670057024,0.0,4.196044445037842,0.24584241850035532,0.0,1036.0682721819196,7.111038920429128
475.0,3118.9611467633927,0.5667230827467782,3.823150260107858,0.0,4.196044445037842,0.2460869359118598,0.0,1041.636919294085,7.098941571606737
476.0,3114.43505859375,0.5689204335212708,3.8218698501586914,0.0,4.196044445037842,0.24633145332336426,0.0,1047.20556640625,7.086844222784346
477.0,3113.7994210379466,0.5624715941292899,3.8290175710405623,0.0,4.196044445037842,0.24600728281906672,0.0,1049.722412109375,7.082223524206197
478.0,3113.1637834821427,0.556022754737309,3.836165291922433,0.0,4.196044445037842,0.2456831123147692,0.0,1052.2392578125,7.077602825628047
479.0,3112.528145926339,0.5495739153453282,3.843313012804304,0.0,4.196044445037842,0.24535894181047166,0.0,1054.756103515625,7.072982127049898
480.0,3111.892508370536,0.5431250759533474,3.8504607336861745,0.0,4.196044445037842,0.24503477130617415,0.0,1057.27294921875,7.068361428471749
481.0,3111.2568708147323,0.5366762365613665,3.8576084545680454,0.0,4.196044445037842,0.24471060080187662,0.0,1059.789794921875,7.0637407298936
482.0,3110.6212332589284,0.5302273971693856,3.8647561754499162,0.0,4.196044445037842,0.2443864302975791,0.0,1062.306640625,7.059120031315451
483.0,3109.985595703125,0.5237785577774048,3.871903896331787,0.0,4.196044445037842,0.24406225979328156,0.0,1064.823486328125,7.054499332737302
